continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Africa,2021-11-29,1371693397,6165.659586639591,9644.2730475963,8158.670421750709,6165.659586639591,3051.535846577904,1942.0999975279024,1823.5228621305773,12568.392251816656,228.51622276030284,145.719
"Europe, United States, Canada, and Oceania",2021-11-29,1162303742,10751.575892672554,11843.739755194738,11708.454835474662,11144.391233479082,10458.320463941107,9909.52588876081,9643.987460887476,300712.1887296746,4176.558176801036,4759.429
Latin America and Caribbean,2021-12-06,655799753,1646.0682003259235,3601.2497372046673,3236.670909464948,2160.71741394713,1249.998397774834,784.2307785028623,704.5113795741826,0,0,636.715
Asia,2021-12-06,4679006159,21524.023299048924,48550.37070980266,47656.93122008323,32770.22118834518,14100.452411329261,7464.618851780646,6273.788180744016,0,0,1703.857
Africa,2021-12-06,1371693397,7070.3368048250995,11960.067827289915,8824.164957542493,7070.3368048250995,3150.5866155833005,1581.525269634657,1170.8975304666951,0,0,128.143
"Europe, United States, Canada, and Oceania",2021-12-06,1162303742,10195.880534278675,13714.89412385779,13391.235033433397,10516.623593949818,8695.354180589153,6910.375990791249,6663.732610946746,0,0,5375.857
Latin America and Caribbean,2021-12-13,655799753,1689.9020387724029,3582.1134530764693,3292.7497713718676,2278.9618188665763,1266.646403483907,831.963125929357,696.6585210816277,0,0,516.427
Asia,2021-12-13,4679006159,21030.58701407578,45553.58567217013,44209.331945103935,31618.463238253407,14364.091194844079,7466.7128284101045,5435.566564560998,0,0,1288.86
Africa,2021-12-13,1371693397,8436.541692148545,11944.080106391042,9163.664215209401,8436.541692148545,3494.0416123417444,1768.0029711471473,1484.4195691115935,0,0,121.429
"Europe, United States, Canada, and Oceania",2021-12-13,1162303742,10040.99657735697,13606.98142462494,13374.496349368737,10403.262241096876,8589.00972199478,6826.545493301995,6539.276409896226,0,0,5146.287
Latin America and Caribbean,2021-12-14,655799753,1902.8681767772603,4545.544756480551,4062.473927454025,2474.7724970373192,1326.9159501730537,566.7983440938792,267.24348094243925,0,0,564.143
Asia,2021-12-14,4679006159,21471.566475548014,45122.86977778805,38316.704859808044,25109.911085603428,10998.38617522291,5324.074678867366,4349.7473693196425,0,0,1296.859
Africa,2021-12-14,1371693397,8985.22689981096,13936.397898521722,10069.061311011521,8985.22689981096,3336.6690011213414,1539.0367759144835,721.5672778972594,0,0,131.571
"Europe, United States, Canada, and Oceania",2021-12-14,1162303742,10373.853635778787,14246.550993686513,13565.310837062121,11200.566444780028,8933.51482958594,6907.564549107444,6550.249659566523,0,0,5091.859
