"","iso3c","date","region","subregion","population","hospital_beds_per_thousand","population_density","median_age","aged_65_older","aged_70_older","life_expectancy","daily_covid_deaths","daily_covid_deaths_per_100k","daily_covid_cases","daily_covid_cases_per_100k","daily_tests","daily_tests_per_100k","daily_positive_rate","daily_vaccinations","daily_vaccinations_per_100k","vaccinated_pct","fully_vaccinated_pct","daily_total_deaths","daily_total_deaths_per_100k","daily_expected_deaths","daily_expected_deaths_per_100k","daily_excess_deaths","daily_excess_deaths_per_100k","cumulative_daily_tests_per_100k","cumulative_daily_covid_cases_per_100k","cumulative_daily_covid_deaths_per_100k","cumulative_daily_vaccinations_per_100k","weekday","vdem_freedom_of_expression_score","vdem_liberal_democracy_score","boix_democracy_yes_no","boix_democracy_duration_years","freedom_house_civil_liberties","freedom_house_political_rights","freedom_house_freedom_score","polity_democracy_score","island","wdi_obs_lag","wdi_prop_NA","wdi_prop_less_2_usd_day","wdi_gini_index","wdi_life_expectancy_at_birth","wdi_gdppc_nominal","wdi_gdppc_ppp","wdi_urban_population_pct","wdi_pop_over_65","wdi_pop_under_15","wdi_urban_pop_1m_cities_pct","lat_largest_city","lng_largest_city","lat_capital","lng_capital","largest_city_pop_pct","demography_adjusted_ifr","tourist_arrivals_in_thousands_2019_per_100k","centroid_latitude","centroid_longitude","mean_elevation","mean_distance_to_coast","percent_land_area_in_tropics","AIDS_deaths_latest_per_100k","AIDS_deaths_latest_year","TB_deaths_latest_per_100k","malaria_deaths_latest_per_100k","total_deaths_latest_per_100k","mobility_retail_rec_pct_of_baseline","mobility_grocery_and_pharma_pct_of_baseline","mobility_parks_pct_of_baseline","mobility_transit_rec_pct_of_baseline","mobility_workplaces_rec_pct_of_baseline","oxcgrt_schools_closed","oxcgrt_workplaces_closed","oxcgrt_cancel_public_events","oxcgrt_gathering_restrictions","oxcgrt_public_transport_closed","oxcgrt_stay_at_home_required","oxcgrt_internal_movement_restrictions","oxcgrt_international_movement_restrictions","oxcgrt_face_masks_required","sero_nat_delta","sero_nat_or_reg_delta","sero_nat_30d_wma_interpolated","sero_reg_or_nat_30d_wma_interpolated","weekly_mean_temperature_in_major_cities_2015_2019","country","wb_income_group","imf_economy","economist_region","is_subregion","continent","sero_nat_or_reg_delta_region_average","sero_nat_or_reg_delta_sub_region_average","sero_nat_or_reg_delta_econ_region_average","sero_nat_delta_region_average","sero_nat_delta_sub_region_average","sero_nat_delta_econ_region_average","sero_nat_30d_wma_interpolated_region_average","sero_nat_30d_wma_interpolated_sub_region_average","sero_nat_30d_wma_interpolated_econ_region_average","sero_reg_or_nat_30d_wma_interpolated_region_average","sero_reg_or_nat_30d_wma_interpolated_sub_region_average","sero_reg_or_nat_30d_wma_interpolated_econ_region_average","daily_excess_deaths_per_100k_region_average","daily_excess_deaths_per_100k_sub_region_average","daily_excess_deaths_per_100k_econ_region_average","daily_tests_per_100k_region_average","daily_tests_per_100k_sub_region_average","daily_tests_per_100k_econ_region_average","daily_covid_cases_per_100k_region_average","daily_covid_cases_per_100k_sub_region_average","daily_covid_cases_per_100k_econ_region_average","daily_covid_deaths_per_100k_region_average","daily_covid_deaths_per_100k_sub_region_average","daily_covid_deaths_per_100k_econ_region_average","daily_positive_rate_region_average","daily_positive_rate_sub_region_average","daily_positive_rate_econ_region_average","demography_adjusted_ifr_region_average","demography_adjusted_ifr_sub_region_average","demography_adjusted_ifr_econ_region_average","daily_tests_per_100k_dist_average","daily_covid_cases_per_100k_dist_average","daily_covid_deaths_per_100k_dist_average","daily_positive_rate_dist_average","daily_excess_deaths_per_100k_dist_average","daily_tests_per_100k_contiguous_country_average","daily_covid_cases_per_100k_contiguous_country_average","daily_covid_deaths_per_100k_contiguous_country_average","daily_positive_rate_contiguous_country_average","daily_excess_deaths_per_100k_contiguous_country_average","demography_adjusted_ifr_dist_average","demography_adjusted_ifr_contiguous_country_average","daily_vaccinations_per_100k_lagged_two_weeks","vaccinated_pct_lagged_two_weeks","fully_vaccinated_pct_lagged_two_weeks","cumulative_daily_vaccinations_per_100k_lagged_two_weeks","vaccinated_pct_over_pop_65","fully_vaccinated_pct_over_pop_65","vaccinated_pct_over_covid_deaths","vaccinated_pct_over_covid_cases","fully_vaccinated_pct_over_covid_deaths","fully_vaccinated_pct_over_covid_cases","vaccinated_pct_65_plus_over_covid_deaths","fully_vaccinated_pct_65_plus_over_covid_deaths","virus_discovery_country","vaccinated_pct_intp","fully_vaccinated_pct_intp","cumulative_daily_vaccinations_per_100k_intp","vaccinated_pct_lagged_two_weeks_intp","fully_vaccinated_pct_lagged_two_weeks_intp","cumulative_daily_vaccinations_per_100k_lagged_two_weeks_intp","vaccinated_pct_over_pop_65_intp","fully_vaccinated_pct_over_pop_65_intp","gdpppc_ppp_imf","temporal_recency"
"150587","TWN",2020-07-21,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0,0,150,0.628798783047987,0,0,0,0,0,468.806451612903,1.96523284172826,487.420969742984,2.04326475070972,-18.6145181300794,-0.0780319089814573,333.284314974868,1.87986103379215,0.029373287152115,0,2,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-2,12,6,-12,-5,1,0,0,0,0,0,0,3,1,NA,NA,NA,NA,28.293123708969,"Taiwan","High income","Advanced","Asia","NO","Asia",0.0082361076491823,0.00481348658872535,0.216300356112605,0.00828454071292145,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,24.5630905952315,24.5630905952315,29.1780182499916,-0.0782108536450277,-0.0184333922723299,0.254383616941584,73.9518402618528,58.5646174045829,52.4599796524585,0.382855255046892,0.26256656714223,2.61422952915123,0.00365388555193273,0.00260119478168638,0.0879056759461141,1.40325026208324,1.96289013261711,5.84746300612354,0.424743491624534,0.665745224978611,0.391609952186892,82.131294190387,2.93859547809352,0.0635060416384954,9.28334715619914,0.237985699565228,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-512
"25840","CHN",2020-07-22,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,16.714,0.00115730602759891,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5.70810891014425,0.318314550961848,0,3,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,28.0105703537934,"China","Upper middle income","Emerging","Asia","NO","Asia",0.0082361076491823,0.00481348658872535,0.215527241445119,0.00828454071292145,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,24.6347543955184,24.6347543955184,29.2878581780881,-0.0781973502916984,-0.028801737737795,0.232760043635829,68.003339928711,44.5075499634117,47.939793208419,0.409151840054049,0.338902837944399,2.60864041453634,0.00368625327245121,0.00189858219649648,0.0900316414411974,1.32712130670116,1.60155849591645,5.48083693327811,0.431918222111563,0.703138340439921,0.397214042838443,79.909104470817,2.98673755701319,0.0654252293222386,9.19336357408063,0.235498560622473,55.4004832181673,3.8310468950117,0.17183098566781,4.09777777777778,0.620752260845448,0.421046241553652,0.352326191158374,0,0,0,0,9.3976130062964,9.3976130062964,0,0.115730602759891,0,0.115730602759891,0,0,TRUE,0,0,0,0,0,0,9.3976130062964,9.3976130062964,15983.52,-511
"150492","TWN",2020-07-22,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0.571,0.00239362736746934,149,0.624606791161001,0.38,0,0,0,0,468.806451612903,1.96523284172826,487.420969742984,2.04326475070972,-18.6145181300794,-0.0780319089814573,333.908921766029,1.88225466115962,0.029373287152115,0,3,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-4,11,8,-10,-3,1,0,0,0,0,0,0,3,1,NA,NA,NA,NA,28.4001927658375,"Taiwan","High income","Advanced","Asia","NO","Asia",0.0082361076491823,0.00481348658872535,0.215527241445119,0.00828454071292145,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,25.6673902108334,24.6347543955184,29.2878581780881,-0.0782108536450277,-0.0184333922723299,0.254383616941584,73.6114085853524,58.7766912711637,50.5358361428522,0.405203427462292,0.322979234418622,2.5881309978966,0.00365102113234139,0.00181040645914677,0.0893248759746656,1.4059521345724,1.99876500792039,5.76070461811729,0.424743491624534,0.665745224978611,0.391609952186892,80.6606167373904,2.96452040596563,0.0647766112503207,9.29603119646441,0.237985699565228,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.239362736746934,0,0.239362736746934,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-511
"25786","CHN",2020-07-23,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,17.714,0.00122654774278372,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5.70933545788704,0.318314550961848,0,4,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,28.0105703537934,"China","Upper middle income","Emerging","Asia","NO","Asia",0.0082361076491823,0.00481348658872535,0.215527241445119,0.00828454071292145,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,24.9722960832458,24.7064181958053,29.3976981061846,-0.0781973502916984,-0.028801737737795,0.232760043635829,67.7989953903868,44.1903213085459,47.3748057424517,0.42090910220628,0.364880092263124,2.75264941930967,0.00391313402349961,0.00224599847181287,0.0953936418467009,1.39897094205037,1.8736938563482,5.64565923984423,0.431918222111563,0.703138340439921,0.397214042838443,80.0835370175931,2.98586365758512,0.0670828562476397,9.16176259915536,0.235498560622473,55.2636073284665,4.25067813168319,0.1873860646141,4.40777777777778,0.620752260845448,0.421046241553652,0.352326191158374,0,0,0,0,9.3976130062964,9.3976130062964,0,0.122654774278372,0,0.122654774278372,0,0,TRUE,0,0,0,0,0,0,9.3976130062964,9.3976130062964,15983.52,-510
"150114","TWN",2020-07-23,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,0.571,0.00239362736746934,145,0.607838823613054,0.39,0,0,0,0,468.806451612903,1.96523284172826,487.420969742984,2.04326475070972,-18.6145181300794,-0.0780319089814573,334.516760589642,1.88464828852709,0.029373287152115,0,4,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-2,6,-2,-12,-5,1,0,0,0,0,0,0,3,1,NA,NA,NA,NA,28.4001927658375,"Taiwan","High income","Advanced","Asia","NO","Asia",0.0082361076491823,0.00481348658872535,0.215527241445119,0.00828454071292145,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,31.4743516541765,27.9635766068155,29.3976981061846,-0.0782108536450277,-0.0184333922723299,0.254383616941584,73.3914516684882,58.3617636997066,49.9407695106984,0.416851718679571,0.347766557637569,2.73101229852583,0.00387573342294544,0.00214168770154237,0.0946447836596824,1.48294964055192,2.35613727885463,5.93402156214525,0.424743491624534,0.665745224978611,0.391609952186892,80.8340562469268,2.96290782999202,0.0663971279068047,9.26169414915764,0.237985699565228,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.239362736746934,0,0.239362736746934,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-510
"25894","CHN",2020-07-24,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,20.143,0.00139473586896762,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5.710730193756,0.318314550961848,0,5,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,28.0105703537934,"China","Upper middle income","Emerging","Asia","NO","Asia",0.0082361076491823,0.00481348658872535,0.220220710146474,0.00828454071292145,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,24.9888708286433,24.7780819960923,29.5075380342811,-0.0781973502916984,-0.028801737737795,0.232760043635829,68.0902129732948,43.9915372895872,48.0951793834219,0.424474686312336,0.378143437011427,2.73110202832461,0.00394892840671706,0.00226261348266074,0.0933616006802359,1.51050448470399,2.22570698324245,5.57701744035491,0.431918222111563,0.703138340439921,0.397214042838443,79.5669056441982,3.05431124439394,0.0635024589481081,9.10331951627818,0.235498560622473,56.8844071699606,4.14717498413714,0.185456220803795,4.01444444444444,0.620752260845448,0.421046241553652,0.352326191158374,0,0,0,0,9.3976130062964,9.3976130062964,0,0.139473586896762,0,0.139473586896762,0,0,TRUE,0,0,0,0,0,0,9.3976130062964,9.3976130062964,15983.52,-509
"150222","TWN",2020-07-24,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,1,0.00419199188698658,143,0.599454839839081,0.7,0,0,0,0,468.806451612903,1.96523284172826,487.420969742984,2.04326475070972,-18.6145181300794,-0.0780319089814573,335.116215429481,1.88884028041407,0.029373287152115,0,5,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,1,9,8,-8,-9,1,0,0,0,0,0,0,3,1,NA,NA,NA,NA,28.4001927658375,"Taiwan","High income","Advanced","Asia","NO","Asia",0.0082361076491823,0.00481348658872535,0.220220710146474,0.00828454071292145,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,31.4743516541765,27.9635766068155,29.5075380342811,-0.0782108536450277,-0.0184333922723299,0.254383616941584,73.7076056976212,58.1010684958853,50.7011279055264,0.420320328174836,0.360108289691148,2.709582399423,0.00391118569382512,0.0021575310624531,0.0926286944019023,1.57796441731295,2.72181155062882,5.8446048182316,0.424743491624534,0.665745224978611,0.391609952186892,80.3201227116538,3.03145592769307,0.0627898116683656,9.19820827129862,0.237985699565228,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.419199188698658,0,0.419199188698658,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-509
"25706","CHN",2020-07-25,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,24.429,0.00169150586024971,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5.71242169961625,0.318314550961848,0,6,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,28.0105703537934,"China","Upper middle income","Emerging","Asia","NO","Asia",0.0103131736428351,0.00481348658872535,0.225237866344475,0.0111688498383747,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,25.0054455740407,24.8497457963792,29.6173779623776,-0.0781973502916984,-0.028801737737795,0.232760043635829,68.0243644387302,44.0480153268755,50.8028265622913,0.466026535642462,0.430353953712861,2.13185540160668,0.00359507507270694,0.00261026484725937,0.0479085006666481,1.48831021877891,2.22764138286424,5.42870707363248,0.431918222111563,0.703138340439921,0.397214042838443,79.5728080560644,2.91190076061092,0.0551411894543998,8.81316636330793,0.235498560622473,62.0403350275115,2.6138532129123,0.0803289019247173,3.69333333333333,0.620752260845448,0.421046241553652,0.352326191158374,0,0,0,0,9.3976130062964,9.3976130062964,0,0.169150586024971,0,0.169150586024971,0,0,TRUE,0,0,0,0,0,0,9.3976130062964,9.3976130062964,15983.52,-508
"150330","TWN",2020-07-25,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,1,0.00419199188698658,141,0.591070856065108,0.71,0,0,0,0,468.806451612903,1.96523284172826,487.420969742984,2.04326475070972,-18.6145181300794,-0.0780319089814573,335.707286285546,1.89303227230106,0.029373287152115,0,6,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,0,9,6,-10,-5,1,0,0,0,0,0,0,3,1,NA,NA,NA,NA,28.4001927658375,"Taiwan","High income","Advanced","Asia","NO","Asia",0.0103131736428351,0.00481348658872535,0.225237866344475,0.0111688498383747,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,31.4743516541765,27.9635766068155,29.6173779623776,-0.0782108536450277,-0.0184333922723299,0.254383616941584,73.6369742719105,58.1786373096152,53.5577956007116,0.461489616096494,0.409964839584821,2.11505194692382,0.00356071438739713,0.00248903647589371,0.0475324098469931,1.55309055731937,2.72112330957958,5.68760843460642,0.424743491624534,0.665745224978611,0.391609952186892,80.3228371322051,2.89358762296071,0.0546935529223467,8.90456993366875,0.237985699565228,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.419199188698658,0,0.419199188698658,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-508
"25718","CHN",2020-07-26,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,30.143,0.00208715302081572,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5.71450885263707,0.318314550961848,0,0,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,28.0105703537934,"China","Upper middle income","Emerging","Asia","NO","Asia",0.0103131736428351,0.00481348658872535,0.230613390842333,0.0111688498383747,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,25.0220203194382,24.9214095966662,29.7272178904742,-0.0781973502916984,-0.028801737737795,0.232760043635829,68.3797170225475,43.9690205845042,51.380552982355,0.49923911124173,0.461281469562316,1.98778552854218,0.00345345653518456,0.00261026484725937,0.0347175556333089,1.49888991739434,2.34312250958994,5.28217915659651,0.431918222111563,0.703138340439921,0.397214042838443,79.771660872094,2.89533459606177,0.0528938473530506,8.92534119262135,0.235341251312495,62.6619807473489,2.24081627574381,0.0514857561470725,3.42222222222222,0.620752260845448,0.421046241553652,0.352326191158374,0,0,0,0,9.3976130062964,9.3976130062964,0,0.208715302081572,0,0.208715302081572,0,0,TRUE,0,0,0,0,0,0,9.3976130062964,9.3976130062964,15983.52,-507
"150194","TWN",2020-07-26,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,1,0.00419199188698658,139,0.582686872291135,0.72,0,0,0,0,468.806451612903,1.96523284172826,487.420969742984,2.04326475070972,-18.6145181300794,-0.0780319089814573,336.289973157838,1.89722426418805,0.029373287152115,0,0,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,2,8,18,-9,-12,1,0,0,0,0,0,0,3,1,NA,NA,NA,NA,28.4001927658375,"Taiwan","High income","Advanced","Asia","NO","Asia",0.0103131736428351,0.00481348658872535,0.230613390842333,0.0111688498383747,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,31.4743516541765,27.9635766068155,29.7272178904742,-0.0782108536450277,-0.0184333922723299,0.254383616941584,74.0226013881952,58.0766825098859,54.167680147751,0.494404192087387,0.439550437066688,1.97212901384347,0.00342044939880028,0.00248903647589371,0.0344450162348126,1.56371850542665,2.87090307248931,5.53249229835729,0.424743491624534,0.665745224978611,0.391609952186892,80.5260651724877,2.87825217100197,0.0525276979567093,9.01901428380981,0.237827006851627,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.419199188698658,0,0.419199188698658,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-507
"25770","CHN",2020-07-27,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,38.286,0.00265098830756562,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5.71715984094463,0.318314550961848,0,1,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,28.0105703537934,"China","Upper middle income","Emerging","Asia","NO","Asia",0.0103131736428351,0.00481348658872535,0.236387102340032,0.0111688498383747,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,25.0385950648357,24.9930733969531,29.8370578185707,-0.079218700430448,-0.0344312279016619,0.230655096372378,68.2392647784626,44.1508635804975,52.0259135067135,0.536203902872003,0.479253167230568,2.07492323373493,0.00376696844840624,0.00406714250054124,0.0359419109307624,1.48552089142176,2.2862298118227,5.11606522386999,0.431918222111563,0.703138340439921,0.397214042838443,81.4860766107139,2.96450157166569,0.0539349825783354,8.85188168580005,0.294025074472256,62.6231079856999,2.32298840544374,0.0559764718299583,3.26777777777778,0.620752260845448,0.421046241553652,0.352326191158374,0,0,0,0,9.3976130062964,9.3976130062964,0,0.265098830756562,0,0.265098830756562,0,0,TRUE,0,0,0,0,0,0,9.3976130062964,9.3976130062964,15983.52,-506
"150302","TWN",2020-07-27,"East Asia & Pacific","Eastern Asia",23855008,NA,NA,42.2,NA,8.353,80.46,0,0,1.571,0.00658561925445592,145,0.607838823613054,1.08,0,0,0,0,468.806451612903,1.96523284172826,487.420969742984,2.04326475070972,-18.6145181300794,-0.0780319089814573,336.897811981451,1.9038098834425,0.029373287152115,0,1,0.86,0.697,1,20,56,37,93,10,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.02,121.45,25.02,121.45,0.104450268891128,0.708751278908246,49.7337917472088,23.64485,121.0021,1150.337,27.0496,0.4370258,NA,NA,NA,NA,NA,-2,9,1,-12,-8,1,0,0,0,0,0,0,3,1,NA,NA,NA,NA,28.4001927658375,"Taiwan","High income","Advanced","Asia","NO","Asia",0.0103131736428351,0.00481348658872535,0.236387102340032,0.0111688498383747,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,31.4743516541765,27.9635766068155,29.8370578185707,-0.0793155665894538,-0.0252485069696667,0.252132216460563,73.8683655709497,58.3094757497883,54.8470696637678,0.530948672194347,0.456361847064124,2.05852763083547,0.00373096485604448,0.00387825244903158,0.0356597601108907,1.51927321793334,2.67845199179274,5.33751206579805,0.424743491624534,0.665745224978611,0.391609952186892,82.2432473388247,2.94723221219684,0.053563421127093,8.94034653993222,0.296579693193112,NA,NA,NA,NA,NA,0.418748029794204,NA,0,0,0,0,NA,NA,0,0.658561925445592,0,0.658561925445592,NA,NA,FALSE,0,0,0,0,0,0,NA,NA,51260.91,-506
"25798","CHN",2020-07-28,"East Asia & Pacific","Eastern Asia",1444216102,4.34,147.674,38.7,10.641,5.929,76.91,0,0,50.857,0.00352142590915386,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,5.72068126685379,0.318314550961848,0,2,0.077,0.05,0,216,11,-1,10,-7,FALSE,0,0,0.5,38.5,76.912,10500.3956159637,17311.9979202848,61.428,11.9682712029347,17.7118153851715,29.2211219931075,31.23,121.47,39.93,116.4,0.0103985705319328,0.497013631102855,10.9821514786019,36.59114,103.9404,1839.95,1090.58,0.0319153,NA,NA,2.1464931707291,0,699.728774648436,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,2,NA,NA,NA,NA,28.0105703537934,"China","Upper middle income","Emerging","Asia","NO","Asia",0.0103131736428351,0.00481348658872535,0.2426049454914,0.0111688498383747,0.00139784946236559,0.0208127852677884,18.8500337002921,15.9,18.8500337002921,25.06473719724,25.06473719724,29.9468977466672,-0.079218700430448,-0.0344312279016619,0.230655096372378,68.3992450673678,44.3209997462532,53.2026676026173,0.53079421166338,0.501095774209417,2.09618335122925,0.00380794879359873,0.00370313419707995,0.0392110948807792,1.47982138151482,2.32382604370349,5.04659780632025,0.431918222111563,0.703138340439921,0.397214042838443,80.3984459826066,2.97890953382345,0.0548022586250401,8.86514347573953,0.294025074472256,62.874614203578,2.24238317341927,0.0650017072302564,3.21222222222222,0.620752260845448,0.421046241553652,0.352326191158374,0,0,0,0,9.3976130062964,9.3976130062964,0,0.352142590915386,0,0.352142590915386,0,0,TRUE,0,0,0,0,0,0,9.3976130062964,9.3976130062964,15983.52,-505
