continent,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Africa,2021-08-23,1371693397,0.39445247271682776,0.4832951424278235,0.4832951424278235,0.4832951424278235,0.39445247271682776,0.32660045498870494,0.17204810327033274,2.539774601108816,0.04617772002016029,0.05757241390292994
Europe,2021-08-23,747993718,0.46848491274609644,0.46848491274609644,0.46848491274609644,0.46848491274609644,0.467376605828734,0.467376605828734,0.4632213015965823,22.316983067836766,0.45544863403748503,0.18285153565955484
Oceania,2021-08-23,43202462,-0.04759480195308175,0.024848517926272372,0.024848517926272372,0.024848517926272372,-0.04759480195308175,-0.04759480195308175,-0.0818706159441524,-2.0212315943311414,-0.09624912353957818,0.055223704612019565
Americas,2021-08-30,1026788511,0.655838598376214,0.655838598376214,0.655838598376214,0.655838598376214,0.6470287995617323,0.6470287995617323,0.6399657300612881,28.25403559586944,0.5886257415806133,0.3283049005599947
Asia,2021-08-30,4679006159,0.5303533065334298,0.5799697469633461,0.5629729481509097,0.5629729481509097,0.5303533065334298,0.5303533065334298,0.38245370015097957,4.800784507603293,0.09413302956084886,0.0890695771362416
Africa,2021-08-30,1371693397,0.3533682915045868,0.44057335614282345,0.44057335614282345,0.44057335614282345,0.3533682915045868,0.30344685267553406,0.15231337097363074,2.4411373981479265,0.04438431632996231,0.05770750240040705
Europe,2021-08-30,747993718,0.4706615357626205,0.47083354061481336,0.47083354061481336,0.47083354061481336,0.4706615357626205,0.46857767846546566,0.4649680348116358,22.39042753491972,0.4569475007126472,0.19744256729172155
Oceania,2021-08-30,43202462,-0.0465700921243535,0.007132926256775137,-0.001066004546728663,-0.001066004546728663,-0.0465700921243535,-0.0465700921243535,-0.061055210857792475,-1.5118161818483735,-0.07199124675468445,0.05919107110145713
Americas,2021-09-06,1026788511,0.6128912986053235,0.6128912986053235,0.6128912986053235,0.6128912986053235,0.5993836052599559,0.5993836052599559,0.5958816196010888,25.404821340392846,0.5292671112581843,0.32962698391548323
Asia,2021-09-06,4679006159,0.5140044534653955,0.5266712808527495,0.5140044534653955,0.5140044534653955,0.49568476217860513,0.49568476217860513,0.39042144184581434,4.551194623762306,0.08923911026984915,0.08200160182776968
Africa,2021-09-06,1371693397,0.33486513864372175,0.33486513864372175,0.33486513864372175,0.33486513864372175,0.3008793743470594,0.26897123792347055,0.12207404925494061,1.7039360031963304,0.030980654603569645,0.04485594239541273
Europe,2021-09-06,747993718,0.6508604758805292,0.6508604758805292,0.6508604758805292,0.6508604758805292,0.649732147854211,0.6495028147608829,0.6446318917752856,31.14800794154059,0.635673631460012,0.20263726332525162
Oceania,2021-09-06,43202462,-0.08013656670621909,-0.03697984168300743,-0.03697984168300743,-0.03697984168300743,-0.08013656670621909,-0.08013656670621909,-0.10505667658819683,-2.2297830302162125,-0.10618014429601011,0.05555238958372326
Americas,2021-09-13,1026788511,0.5673411143370963,0.5673411143370963,0.5673411143370963,0.5673411143370963,0.5583697246565893,0.5583697246565893,0.5576117984406251,23.637624762501673,0.4924505158854515,0.3526667820302481
Asia,2021-09-13,4679006159,0.46459004577245466,0.514478100548425,0.4720362319919201,0.4720362319919201,0.46459004577245466,0.4635462347039096,0.37159047396290895,4.30038824917113,0.08432133821904177,0.07103160130719546
Africa,2021-09-13,1371693397,0.3188756782708509,0.3188756782708509,0.3188756782708509,0.3188756782708509,0.29009527865890106,0.24915055936328437,0.09774378990863133,1.1365143234457185,0.020663896789922153,0.03655547231594642
Europe,2021-09-13,747993718,0.6136986068824072,0.6136986068824072,0.6136986068824072,0.6136986068824072,0.6122354558552793,0.6110757547222639,0.6063647891844388,29.29697902688324,0.5978975311608824,0.21169014684158083
Oceania,2021-09-13,43202462,-0.05516770990972121,-0.006186410724199989,-0.024284825774914337,-0.024284825774914337,-0.05516770990972121,-0.05516770990972121,-0.05738065920381822,-1.6671762047070395,-0.07938934308128759,0.044638659713420965
Americas,2021-09-20,1026788511,0.519439068185596,0.5214951411752962,0.519439068185596,0.519439068185596,0.5038267715898397,0.5038267715898397,0.5038267715898397,21.399589814885704,0.4458247878101188,0.35766157886042027
Asia,2021-09-20,4679006159,0.43006970152857416,0.4571497179192669,0.4368374307334595,0.4368374307334595,0.43006970152857416,0.42638389770732826,0.3528130000695446,4.05857833236095,0.0795799673011951,0.06036997823921864
Africa,2021-09-20,1371693397,0.32260703950026615,0.32260703950026615,0.32260703950026615,0.32260703950026615,0.27545775801810346,0.22739909507000516,0.09361939487329382,0.9773888008990582,0.017770705470891966,0.03147321412672806
Europe,2021-09-20,747993718,0.5798484433932435,0.5798484433932435,0.5798484433932435,0.5798484433932435,0.5790039875877007,0.5786811355089425,0.5722607360727003,27.615841913376187,0.563588610477065,0.22597596200667558
Oceania,2021-09-20,43202462,-0.04846126227008006,-0.006627728818280082,-0.006627728818280082,-0.006627728818280082,-0.04846126227008006,-0.04846126227008006,-0.06518735937121173,-2.1099287496893306,-0.10047279760425383,0.055554704266622575
Americas,2021-09-27,1026788511,0.4686838157090376,0.4686838157090376,0.4686838157090376,0.4686838157090376,0.453218428682753,0.453218428682753,0.4529724745429528,18.242411382320846,0.3800502371316843,0.3531119564698752
Asia,2021-09-27,4679006159,0.39649900013723205,0.4186783413005734,0.3993087885400699,0.3993087885400699,0.39649900013723205,0.3787005207717527,0.31541130776307946,3.8052027308521517,0.07461181825200297,0.04687809602004843
Africa,2021-09-27,1371693397,0.3011082950302066,0.3011082950302066,0.3011082950302066,0.3011082950302066,0.2775612340715966,0.24141610932519794,0.0704306279666532,0.6742598357021803,0.012259269740039642,0.029911130351530008
Europe,2021-09-27,747993718,0.5946582388603252,0.5951202314987895,0.5951202314987895,0.5951202314987895,0.5946582388603252,0.5935146968562017,0.5862710640909738,28.29598933675337,0.5774691701378238,0.23831403354112127
Oceania,2021-09-27,43202462,0.03876673823149824,0.07413065172161037,0.06233721781115625,0.06233721781115625,0.03876673823149824,0.03876673823149824,0.03127037398676334,-0.36988902695316417,-0.017613763188245913,0.06745680373493529
Americas,2021-10-04,1026788511,0.3600848846047048,0.3680290478234974,0.3600848846047048,0.3600848846047048,0.35632065224612497,0.35632065224612497,0.34078336541563775,13.476542151530722,0.28076129482355666,0.32378361896182145
Asia,2021-10-04,4679006159,0.34244852579230417,0.36560153045414395,0.34244852579230417,0.34244852579230417,0.329120117863775,0.329120117863775,0.25696362397828754,1.6381330928432942,0.032120256722417535,0.041483125562177744
Africa,2021-10-04,1371693397,0.3174823492893251,0.3174823492893251,0.3174823492893251,0.3174823492893251,0.24582057528452056,0.22125501907746095,0.05205572349042488,0.4343686591631519,0.007897611984784579,0.03165022161289882
Europe,2021-10-04,747993718,0.8560994463315417,0.8584803388100681,0.8583700752580158,0.8583700752580158,0.8560994463315417,0.85445526580777,0.8459752627337643,40.25422196695237,0.8215147340194362,0.255693457575268
Oceania,2021-10-04,43202462,-0.041188874032027735,0.12673596552812255,0.03130416908814415,0.03130416908814415,-0.041188874032027735,-0.041188874032027735,-0.041188874032027735,-1.7221771327478144,-0.08200843489275307,0.07307916849738796
Americas,2021-10-11,1026788511,0.3175133242178501,0.32295842391656643,0.32295842391656643,0.32295842391656643,0.3175133242178501,0.3175133242178501,0.2998412764727345,11.855432132257103,0.24698816942202295,0.27355740446145294
Asia,2021-10-11,4679006159,0.344477275867366,0.3446010430216133,0.344477275867366,0.344477275867366,0.29696806494516675,0.29696806494516675,0.2521712085535803,1.8632378556148985,0.03653407560029212,0.03436020268764942
Africa,2021-10-11,1371693397,0.3060926249430906,0.3060926249430906,0.3060926249430906,0.3060926249430906,0.24505037817966002,0.21042907438487743,0.051242944850122485,0.6587940721717275,0.011978074039485954,0.019694269914168
Europe,2021-10-11,747993718,0.921067138629264,0.9252398848973324,0.9252398848973324,0.9252398848973324,0.921067138629264,0.921067138629264,0.9102919850197442,43.3692106947053,0.8850859325450061,0.2935666366117797
Oceania,2021-10-11,43202462,-0.036583162239028896,0.054641299250593627,0.054641299250593627,0.054641299250593627,-0.036583162239028896,-0.036583162239028896,-0.0562570875246887,-1.798561668425434,-0.08564579373454446,0.06117243966327659
Americas,2021-10-18,1026788511,0.2722246222849203,0.2746102225989775,0.27416429636379297,0.27416429636379297,0.2722246222849203,0.2670922248265545,0.25223108786463433,9.842954831146578,0.20506155898222037,0.2686047779512017
Asia,2021-10-18,4679006159,0.3413608428545281,0.3413608428545281,0.3413608428545281,0.3413608428545281,0.28858013399015014,0.28858013399015014,0.23965332037171905,1.7005263792609728,0.0333436544953132,0.031209277149404153
Africa,2021-10-18,1371693397,0.29824869753264005,0.29824869753264005,0.29824869753264005,0.29824869753264005,0.2013136580505994,0.19791837245767666,0.034254270252801346,0.5048238041352153,0.009178614620640279,0.015924039619766427
Europe,2021-10-18,747993718,1.000761867924756,1.000761867924756,1.000761867924756,1.000761867924756,0.9999491661830596,0.9978220468026104,0.986153669975183,46.910229738397334,0.9573516273142313,0.3227114000976142
Oceania,2021-10-18,43202462,0.04368140070004092,0.09999888681537869,0.09999888681537869,0.09999888681537869,0.04368140070004092,0.04368140070004092,0.031236419671294955,-0.9023627434660262,-0.042969654450763145,0.0720861695335789
Americas,2021-10-25,1026788511,0.2470657864085173,0.2500823797448374,0.2500823797448374,0.2500823797448374,0.2470657864085173,0.24212243972203823,0.2280395318401498,9.016845081268398,0.1878509391930916,0.24993326011221798
Asia,2021-10-25,4679006159,0.3667182275669307,0.38730193589767675,0.3667182275669307,0.3667182275669307,0.30774427902253393,0.28489950449003804,0.24306794126074496,1.6286004824252995,0.03193334279265293,0.032403099044520836
Africa,2021-10-25,1371693397,0.27364099105588846,0.27364099105588846,0.27364099105588846,0.27364099105588846,0.20392754049057354,0.18660655300725335,0.0122965533138228,0.2590900058180196,0.004710727378509447,0.01513260911323028
Europe,2021-10-25,747993718,1.0260693001516297,1.0285908532985857,1.0267865201643585,1.0267865201643585,1.0260693001516297,1.0260693001516297,1.015162224416022,48.27018768392649,0.9851058711005406,0.37561451819572633
Oceania,2021-10-25,43202462,-0.055939023751727594,0.015913187017786764,0.015913187017786764,0.015913187017786764,-0.055939023751727594,-0.055939023751727594,-0.06212492495164684,-2.1681239401311596,-0.10324399714910286,0.04959902516666759
Americas,2021-11-01,1026788511,0.2519197447129859,0.25614800148893163,0.25614800148893163,0.25614800148893163,0.2519197447129859,0.24977984899669242,0.23514764020082907,9.24467290942697,0.19259735227972855,0.20826372491423406
Asia,2021-11-01,4679006159,0.34867058321965627,0.3581143473402855,0.34867058321965627,0.34867058321965627,0.3185552868528768,0.30049147590981345,0.2430581836595622,1.067238261528879,0.02092624042213488,0.03574325280130498
Africa,2021-11-01,1371693397,0.25196196110424574,0.25196196110424574,0.25196196110424574,0.25196196110424574,0.2186592376558177,0.2028481665733014,0.05366330495439617,0.6150316894411068,0.011182394353474666,0.013257919036261133
Europe,2021-11-01,747993718,1.2175708900267013,1.2230135959222346,1.2230135959222346,1.2230135959222346,1.2175708900267013,1.2175708900267013,1.2029249889950278,56.50368679277737,1.153136465158722,0.42779209544110103
Oceania,2021-11-01,43202462,0.06361562418123433,0.15358791654264134,0.15358791654264134,0.15358791654264134,0.06361562418123433,0.06361562418123433,0.04968804996209677,-0.17755698451622526,-0.0084550945007726315,0.04794634157655181
Americas,2021-11-08,1026788511,0.2561350291346349,0.2645249608136614,0.2589596018037961,0.2589596018037961,0.2561350291346349,0.2549786917786967,0.23700300261959312,9.547130520388691,0.19889855250809776,0.18647608338889954
Asia,2021-11-08,4679006159,0.3319093607876235,0.3319093607876235,0.3319093607876235,0.3319093607876235,0.27182373920043884,0.27182373920043884,0.21368151579219635,0.9601995968190186,0.018827443074882717,0.03062928218727314
Africa,2021-11-08,1371693397,0.2738157000403574,0.2738157000403574,0.2738157000403574,0.2738157000403574,0.24224746137090378,0.21536068915002393,0.057872733835356065,0.7158455554173926,0.013015373734861684,0.013081130257857471
Europe,2021-11-08,747993718,1.2586455498415123,1.2601320339539372,1.2586455498415123,1.2586455498415123,1.2561527120094602,1.2561527120094602,1.2391149606304506,58.06805019829998,1.1850622489448974,0.4755006511966455
Oceania,2021-11-08,43202462,0.09986456998982152,0.13237587021671304,0.13237587021671304,0.13237587021671304,0.09986456998982152,0.07698537713584001,0.0512862130436193,-0.005344576806682494,-2.5450365746107115e-4,0.04298829080620452
Americas,2021-11-15,1026788511,0.23069733355410352,0.23934212605337524,0.23150022271374707,0.23150022271374707,0.23069733355410352,0.23069733355410352,0.22141611699089336,8.384203600961955,0.17467090835337404,0.18928669138566157
Asia,2021-11-15,4679006159,0.29586473049711187,0.2992828758680834,0.29586473049711187,0.29586473049711187,0.2720941722501957,0.2710002495573876,0.20741689408360692,0.8493460544044656,0.01665384420400913,0.030152898971638222
Africa,2021-11-15,1371693397,0.25194692923152606,0.25194692923152606,0.25194692923152606,0.25194692923152606,0.21449647090278712,0.1860374933389018,0.041999462651110146,0.5091771301660105,0.009257766003018374,0.012216286844165657
Europe,2021-11-15,747993718,1.294865441784913,1.2955698307840362,1.294865441784913,1.294865441784913,1.2931256604432055,1.2929982902153976,1.2690024202027803,59.66290316469882,1.217610268667323,0.5013022047866985
Oceania,2021-11-15,43202462,0.10340303122075055,0.1398306867940129,0.1398306867940129,0.1398306867940129,0.10340303122075055,0.09960049136798801,0.07442460060025455,0.18492235751756902,0.008805826548455667,0.03670624141744514
Americas,2021-11-22,1026788511,0.2323630022370399,0.23907934343608203,0.23495675194688193,0.23495675194688193,0.2323630022370399,0.2323630022370399,0.21684192512115638,8.556602435737336,0.17826255074452788,0.1742186419925768
Asia,2021-11-22,4679006159,0.3097756392626468,0.3097756392626468,0.3097756392626468,0.3097756392626468,0.2869839683648783,0.2419692772835266,0.20038700444867225,0.8937921229721282,0.017525335744551535,0.030568158095899613
Africa,2021-11-22,1371693397,0.24392961860069265,0.24392961860069265,0.24392961860069265,0.24392961860069265,0.19036117316479378,0.18025224552831096,0.04227424702843123,0.47034087952287207,0.00855165235496131,0.010883408808885591
Europe,2021-11-22,747993718,1.305893755130548,1.3064746149393738,1.305893755130548,1.305893755130548,1.3011532621687436,1.3011532621687436,1.2938600208257152,60.19539426778587,1.2284774340364464,0.5236674995711662
Oceania,2021-11-22,43202462,0.07725841383538307,0.20148759135359154,0.17735933253994454,0.17735933253994454,0.07725841383538307,0.07725841383538307,0.0688048714552001,-0.18727865269337685,-0.008918031080636993,0.05720507317383903
Americas,2021-11-29,1026788511,0.2589350180473396,0.26070878695008504,0.26070878695008504,0.26070878695008504,0.2589350180473396,0.2568625258661809,0.24637957573283184,9.696823330053235,0.20201715270944237,0.15727269858398327
Asia,2021-11-29,4679006159,0.2831356697796351,0.3163615084587607,0.3163615084587607,0.3163615084587607,0.2831356697796351,0.23723444752506226,0.1958130349091513,0.759224187465979,0.014886748773842724,0.031099446133471098
Africa,2021-11-29,1371693397,0.265634655881676,0.265634655881676,0.265634655881676,0.265634655881676,0.22617122632572736,0.2038298496363353,0.07085077544776444,0.8491948054133038,0.01543990555296916,0.012039716773529092
Europe,2021-11-29,747993718,1.355494503566909,1.3584933044803458,1.355494503566909,1.355494503566909,1.338028392909476,1.338028392909476,1.338028392909476,59.42225222214843,1.2126990249418046,0.51818603642337
Oceania,2021-11-29,43202462,0.04947553548838156,0.10008024091540849,0.06453944752909598,0.06452218276695336,0.04947553548838156,0.04947553548838156,0.04096070683289256,-0.08311792222389641,-0.003957996296376019,0.019510462158383472
Americas,2021-12-06,1026788511,0.28597619677399444,0.34000060674658394,0.34000060674658394,0.34000060674658394,0.28597619677399444,0.27544718023534737,0.2609926449722994,9.960195669267438,0.20750407644307164,0.224361197590377
Asia,2021-12-06,4679006159,0.29318781151645207,0.3526553395222736,0.3526553395222736,0.3526553395222736,0.29318781151645207,0.21121811973603025,0.17222550454976704,0.2725797331555263,0.0053447006501083595,0.036320298419166924
Africa,2021-12-06,1371693397,0.26147048328864825,0.26147048328864825,0.26147048328864825,0.26147048328864825,0.21825386876545677,0.1932916503892694,0.052859877298184414,0.7088573215258605,0.012888314936833827,0.010643777998735967
Europe,2021-12-06,747993718,1.012313309877963,1.0317851630217634,1.023504578702526,1.023504578702526,1.012313309877963,1.012313309877963,0.9913739339690402,35.47087115949464,0.7238953297856049,0.5087897008247334
Oceania,2021-12-06,43202462,0.0870699944173986,0.1395179106976097,0.1395179106976097,0.1395179106976097,0.0870699944173986,0.0870699944173986,0.0655650601938454,0.16270140168408043,0.007747685794480021,0.02248714436691131
Americas,2021-12-13,1026788511,0.2622991086061036,0.32199446903599604,0.32199446903599604,0.32199446903599604,0.2622991086061036,0.24770827681572435,0.23341857588455397,8.544975871807685,0.17802033066266013,0.18597510388388053
Asia,2021-12-13,4679006159,0.2631974989571289,0.2633949971939595,0.2631974989571289,0.2631974989571289,0.25462961857125427,0.20967415470483602,0.15691549694311446,0.234819883002576,0.004604311431423059,0.027640228630868104
Africa,2021-12-13,1371693397,0.2945274903148212,0.2945274903148212,0.2945274903148212,0.2945274903148212,0.27519609590555494,0.22167239996345078,0.12074667713080844,1.3233636591358573,0.024061157438833768,0.009550239163249395
Europe,2021-12-13,747993718,0.9524547900011555,0.9566424757622807,0.9524547900011555,0.9524547900011555,0.9476539759424276,0.9419856136625473,0.9113232462044795,32.041997322498524,0.6539183127040515,0.5150539245571578
Oceania,2021-12-13,43202462,-0.014546057523148918,0.1128173112198804,0.06799401021898652,0.06799401021898652,-0.014546057523148918,-0.014546057523148918,-0.014546057523148918,-0.45254131295565536,-0.021549586331221685,0.0291001934102737
Americas,2021-12-20,1026788511,0.2599482297394421,0.32458782482919757,0.32458782482919757,0.32458782482919757,0.2599482297394421,0.2599482297394421,0.22858272434705368,8.118269555790928,0.16913061574564428,0.18764467846680064
Asia,2021-12-20,4679006159,0.264208437195337,0.264208437195337,0.264208437195337,0.264208437195337,0.2521981972826836,0.20899129863474342,0.16771602676997344,0.24159018520731945,0.004737062455045478,0.025411464734086064
Africa,2021-12-20,1371693397,0.3528266758869374,0.40467125947679194,0.40467125947679194,0.40467125947679194,0.3528266758869374,0.28318362411158715,0.25163133807280436,1.7128717776805982,0.031143123230556333,0.012143238449955154
Europe,2021-12-20,747993718,0.8355056189017739,0.8607251742419296,0.8607251742419296,0.8607251742419296,0.8355056189017739,0.8355056189017739,0.8220244754927951,28.06487310207254,0.5727525122871946,0.4872464717678284
Oceania,2021-12-20,43202462,0.07042097833073628,0.13366541501649093,0.1178742794964924,0.1178742794964924,0.07042097833073628,0.07042097833073628,0.07042097833073628,0.2710285613723401,0.012906121970111432,0.015212096014342886
Americas,2021-12-27,1026788511,0.27524733813181756,0.3310445192718966,0.3310445192718966,0.3310445192718966,0.27524733813181756,0.2678648321664512,0.2543353978753411,7.929486765641457,0.16519764095086367,0.19002433111564102
Asia,2021-12-27,4679006159,0.26440382009427366,0.27490121209607266,0.27490121209607266,0.27490121209607266,0.26440382009427366,0.19081437127287154,0.1721397985052968,0.15833401097353553,0.003104588450461481,0.025496910229649474
Africa,2021-12-27,1371693397,0.39578709409216073,0.4224299150743819,0.4224299150743819,0.4224299150743819,0.39578709409216073,0.3101212838240106,0.262591508349643,1.8889523595050886,0.034344588354637974,0.014049495347975347
Europe,2021-12-27,747993718,0.746437753273612,0.7866030432783885,0.7573845886789978,0.7573845886789978,0.746437753273612,0.746156234719558,0.7253570877149392,24.86885605456396,0.507527674582938,0.42364767560788524
Oceania,2021-12-27,43202462,0.025043369370952778,0.17871373294190293,0.16967976101543536,0.16967976101543536,0.025043369370952778,0.025043369370952778,0.025043369370952778,-0.3344924850902441,-0.015928213575725908,0.016533779949855637
Americas,2022-01-03,1026788511,0.5476573398066874,0.5802259366486566,0.5476573398066874,0.5476573398066874,0.49402249312057195,0.49402249312057195,0.4122192808919246,0.854117436311729,0.017794113256494354,0.17414910479067483
Asia,2022-01-03,4679006159,0.16104281276541743,0.2735745611579666,0.20444843039643046,0.20444843039643046,0.16104281276541743,0.16104281276541743,0.13771524694139597,-0.06699672302224488,-0.0013136612357302917,0.021729251158269312
Africa,2022-01-03,1371693397,0.349874923121061,0.4379495355709004,0.349874923121061,0.349874923121061,0.31327018139271995,0.31327018139271995,0.2824704849073025,1.2105674414127017,0.022010317116594572,0.01624728969953626
Europe,2022-01-03,747993718,0.5514777481464355,0.5522296123531502,0.5514777481464355,0.5514777481464355,0.43069311170804203,0.43069311170804203,0.43069311170804203,3.4956418618858436,0.07133962983440496,0.403307130448387
Oceania,2022-01-03,43202462,0.2850879313548583,0.29788294727862824,0.2850879313548583,0.2850879313548583,0.05532437049957,0.05532437049957,-0.02532859056450516,0,0,0.024799512583333794
Americas,2022-01-10,1026788511,0.57451080498895,0.7061433180654686,0.5880325207096689,0.57451080498895,0.4951250888711727,0.4951250888711727,0.4268767461587824,1.133390414767823,0.023612300307662985,0.21644457219681532
Asia,2022-01-10,4679006159,0.31367361835266616,0.39538215599979115,0.31367361835266616,0.31367361835266616,0.25661559562306874,0.25661559562306874,0.20844848910475164,0.04655791637911855,9.12900321159187e-4,0.022889518919310316
Africa,2022-01-10,1371693397,0.30919509049836746,0.4428238856357361,0.30919509049836746,0.30919509049836746,0.2899901885318714,0.2899901885318714,0.22942294550417536,1.0331884991932494,0.018785245439877262,0.022204160249376777
Europe,2022-01-10,747993718,0.563894972920857,0.563894972920857,0.563894972920857,0.563894972920857,0.4062050195909231,0.4062050195909231,0.4062050195909231,1.042856151617736,0.02128277860444359,0.37628283931657297
Oceania,2022-01-10,43202462,0.5790343666258237,0.5790343666258237,0.5790343666258237,0.5790343666258237,0.13716017360726762,0.13716017360726762,0.04470246760330215,0,0,0.052244707720592407
Americas,2022-01-17,1026788511,0.6874453787456017,0.7779889649150694,0.7100728701998309,0.7100728701998309,0.6874453787456017,0.6874453787456017,0.5661332497856886,0,0,0.26130015784720834
Asia,2022-01-17,4679006159,0.49403652000011905,0.6087764004603138,0.49403652000011905,0.49403652000011905,0.38377896822398117,0.38377896822398117,0.31505780159351754,0,0,0.022010144141808557
Africa,2022-01-17,1371693397,0.25932580048503806,0.48174742276559596,0.28077213102179105,0.25932580048503806,0.2562862256391875,0.2562862256391875,0.17050376090659783,0,0,0.02567206350706083
Europe,2022-01-17,747993718,0.8353100372038084,0.9552926016204477,0.8353100372038084,0.8353100372038084,0.6690801197716394,0.6690801197716394,0.4915558863855859,0,0,0.41199757776575335
Oceania,2022-01-17,43202462,0.6223705208829469,0.6511358026183377,0.6223705208829469,0.6223705208829469,0.10662046086184064,0.10662046086184064,0.10662046086184064,0,0,0.13127492595213672
Americas,2022-01-24,1026788511,0.761150293316108,1.0249994463491965,0.8287619069985388,0.7964375732651946,0.761150293316108,0.761150293316108,0.6225722575341974,0,0,0.3531817858448944
Asia,2022-01-24,4679006159,0.6086234364531861,0.643269374164523,0.6086234364531861,0.6086234364531861,0.39987975045743734,0.39987975045743734,0.3387494681521283,0,0,0.027127277820708676
Africa,2022-01-24,1371693397,0.20802388478165265,0.34835084037950154,0.20802388478165265,0.20802388478165265,0.20739483045282026,0.20739483045282026,0.15426843992100236,0,0,0.028765539067474276
Europe,2022-01-24,747993718,0.8546386712851364,1.0393544699202313,0.8546386712851364,0.8546386712851364,0.7072570535577495,0.7072570535577495,0.4710048136808978,0,0,0.3910270807916063
Oceania,2022-01-24,43202462,0.4240783369510033,0.6572116743809071,0.4240783369510033,0.4240783369510033,0.14926789529531878,0.14926789529531878,0.14926789529531878,0,0,0.1623588026071292
Americas,2022-01-30,1026788511,0.7679034652968237,1.0424535780449726,0.8769449905846134,0.8769449905846134,0.7679034652968237,0.7679034652968237,0.6350823149637641,0,0,0.4235117508049328
Asia,2022-01-30,4679006159,0.6083727980637198,0.6436513024616544,0.6083727980637198,0.6083727980637198,0.402718566823893,0.402718566823893,0.36098929649786776,0,0,0.032219876374819705
Africa,2022-01-30,1371693397,0.20825049123376027,0.3565792398383125,0.20825049123376027,0.20825049123376027,0.2030122074996379,0.2030122074996379,0.15019292815675586,0,0,0.020339749437461207
Europe,2022-01-30,747993718,0.8609390859637029,1.0404889485191662,0.8609390859637029,0.8609390859637029,0.7181560910430974,0.7181560910430974,0.4732158008325222,0,0,0.3495831498413734
Oceania,2022-01-30,43202462,0.4258704211151669,0.6566280014753942,0.4258704211151669,0.4258704211151669,0.1491918696761889,0.1491918696761889,0.1491918696761889,0,0,0.21493682466522393
