continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Americas,2021-04-12,1026788511,201.9443193631136,201.9443193631136,201.9443193631136,201.9443193631136,199.31385276751524,199.31385276751524,199.31385276751524,9274.851779790139,193.2260787456279,147.55301688411666
Asia,2021-04-12,4679006159,71.58568381730024,71.67314040690509,71.67314040690509,71.67314040690509,71.58568381730024,55.798388888501314,41.52000737628831,152.00823957438215,2.980553717144748,9.700165945004903
Africa,2021-04-12,1371693397,70.550590732893,70.550590732893,70.550590732893,70.550590732893,64.94160375191525,37.200240088349865,29.74317577029332,1362.4428315683524,24.771687846697322,8.454413300642287
Europe,2021-04-12,747993718,205.11614228007406,205.11614228007406,205.11614228007406,205.11614228007406,205.0861044728915,205.0861044728915,205.05181440812183,10044.573951174103,204.99130512600212,127.5389542776882
Oceania,2021-04-12,43202462,-37.56289231936728,-28.89676217855502,-28.89676217855502,-28.89676217855502,-37.56289231936728,-37.56289231936728,-37.56289231936728,-580.6816782083697,-27.65150848611284,2.6689867813551924
Americas,2021-04-19,1026788511,206.27531534360548,206.27531534360548,206.27531534360548,206.27531534360548,203.57866655796923,203.57866655796923,203.57866655796923,9457.786220118503,197.03721291913547,151.56387155952507
Asia,2021-04-19,4679006159,75.16119252192857,75.38955976183829,75.38955976183829,75.38955976183829,75.16119252192857,60.03602612988821,45.612113290479975,162.58950847467543,3.1880295779348127,10.127907121654207
Africa,2021-04-19,1371693397,72.92311531150293,72.92311531150293,72.92311531150293,72.92311531150293,66.81218193181442,39.16063070373672,31.16888103792055,1391.527316844735,25.300496669904277,8.616768970274485
Europe,2021-04-19,747993718,209.09736704401186,209.09736704401186,209.09736704401186,209.09736704401186,209.0510383892424,209.0510383892424,208.99307692970507,10236.201041195782,208.90206206522,130.76344994116647
Oceania,2021-04-19,43202462,-37.58103043178961,-28.481739356747582,-28.481739356747582,-28.481739356747582,-37.58103043178961,-37.58103043178961,-37.58103043178961,-580.9555240928502,-27.6645487663262,2.7199121198231713
Americas,2021-04-26,1026788511,210.60725018242448,210.60725018242448,210.60725018242448,210.60725018242448,207.88436302548277,207.88436302548277,207.8430926286683,9635.658975451057,200.74289532189698,155.43302237046555
Asia,2021-04-26,4679006159,80.34758940071353,80.34758940071353,80.34758940071353,80.34758940071353,80.20209628926574,67.75496313301694,52.55397823335115,173.36884764213806,3.3993891694536873,10.751180676101349
Africa,2021-04-26,1371693397,75.36499815874635,75.36499815874635,75.36499815874635,75.36499815874635,68.60100739119424,41.523139870929654,32.6337796750352,1420.761762746757,25.832032049941038,8.779344076699669
Europe,2021-04-26,747993718,212.68908011888965,212.68908011888965,212.68908011888965,212.68908011888965,212.64122288848952,212.64122288848952,212.57401841635635,10409.918742839414,212.44732128243703,133.77403672259183
Oceania,2021-04-26,43202462,-37.400122061889995,-27.894208290652923,-27.894208290652923,-27.894208290652923,-37.400122061889995,-37.400122061889995,-37.400122061889995,-576.852674963977,-27.469174998284615,2.7546346779958975
Americas,2021-05-03,1026788511,214.35404723277864,214.35404723277864,214.35404723277864,214.35404723277864,211.5873732707144,211.5873732707144,211.48394574280846,9783.804691703459,203.82926441048872,159.18686277548346
Asia,2021-05-03,4679006159,87.09240863149408,91.75440343168749,91.75440343168749,91.75440343168749,87.09240863149408,76.04976663889657,60.68787703522652,185.04425530310655,3.628318731433462,11.52194264508554
Africa,2021-05-03,1371693397,77.78479975651538,77.78479975651538,77.78479975651538,77.78479975651538,70.75700651401638,44.08187863649323,34.006826897049415,1454.024043612292,26.436800792950763,8.9344083209872
Europe,2021-05-03,747993718,214.97595979011186,214.97595979011186,214.97595979011186,214.97595979011186,214.91643909962465,214.91643909962465,214.83370375427359,10519.258898136713,214.67875302319823,136.35908637403824
Oceania,2021-05-03,43202462,-37.08784480421347,-27.343818619151126,-27.343818619151126,-27.343818619151126,-37.08784480421347,-37.08784480421347,-37.08784480421347,-569.3983695849872,-27.114208075475585,2.782422446202256
Americas,2021-05-10,1026788511,218.02878946827136,218.02878946827136,218.02878946827136,218.02878946827136,215.2141872666114,215.2141872666114,215.0612650859823,9927.877826352926,206.83078804901933,162.6104498748136
Asia,2021-05-10,4679006159,94.59284865392966,103.3665898187424,103.3665898187424,103.3665898187424,94.59284865392966,84.54146436460447,68.82084308242003,196.74643275144948,3.8577731912048923,12.353785704858698
Africa,2021-05-10,1371693397,80.22879853975026,80.22879853975026,80.22879853975026,80.22879853975026,72.93091749567671,46.651562662701366,35.023817561550906,1488.314396788362,27.0602617597884,9.094137893557273
Europe,2021-05-10,747993718,217.08667346444594,217.08667346444594,217.08667346444594,217.08667346444594,217.02861625841913,217.02861625841913,216.92378418297034,10620.464854103746,216.7441806959948,138.57849057497032
Oceania,2021-05-10,43202462,-37.23319733727022,-27.203899850939035,-27.203899850939035,-27.203899850939035,-37.23319733727022,-37.23319733727022,-37.23319733727022,-572.2480603069606,-27.249907633664787,2.7986252264975082
Americas,2021-05-17,1026788511,221.67987187027666,221.73209145672934,221.67987187027666,221.67987187027666,218.8537252351643,218.8537252351643,218.62983800515835,10070.575877443442,209.80366411340503,165.8919438376926
Asia,2021-05-17,4679006159,102.09890795493773,115.22733312190537,115.22733312190537,115.22733312190537,102.09890795493773,92.94870062823102,76.42222282343494,208.40082569333904,4.0862906998693935,13.19300216804865
Africa,2021-05-17,1371693397,82.61240814842262,82.61240814842262,82.61240814842262,82.61240814842262,74.86102551457583,49.025272714916625,36.067289342899294,1522.5021031190747,27.68185642034681,9.226967577215799
Europe,2021-05-17,747993718,218.75783387751943,218.75783387751943,218.75783387751943,218.75783387751943,218.67319240285045,218.67319240285045,218.55279464831156,10698.398234939339,218.33465785590485,140.4287689485649
Oceania,2021-05-17,43202462,-37.205525621281694,-26.781626129474787,-26.781626129474787,-26.781626129474787,-37.205525621281694,-37.205525621281694,-37.205525621281694,-572.0033440481466,-27.23825447848317,2.835664782252456
Americas,2021-05-24,1026788511,225.11931466125733,225.20293810422447,225.11931466125733,225.11931466125733,222.28842114384838,222.28842114384838,221.9685554366352,10203.080826558355,212.5641838866324,169.01391127856124
Asia,2021-05-24,4679006159,109.93402433358486,127.66970551656864,127.66970551656864,127.66970551656864,109.93402433358486,101.5212954609017,80.42918869141833,219.444985200398,4.302842847066628,14.01896846701714
Africa,2021-05-24,1371693397,85.35845440569157,85.35845440569157,85.35845440569157,85.35845440569157,77.08396428814879,51.6071836086429,37.20898759992223,1559.174985807314,28.348636105587527,9.380721324562883
Europe,2021-05-24,747993718,220.10951970761639,220.10951970761639,220.10951970761639,220.10951970761639,220.0077523710339,220.0077523710339,219.87402982106704,10761.236490352012,219.61707123167372,141.9136751359722
Oceania,2021-05-24,43202462,-37.16339163975368,-26.276057345774937,-26.276057345774937,-26.276057345774937,-37.16339163975368,-37.16339163975368,-37.16339163975368,-570.6416081157778,-27.17340991027513,2.8819561255559925
Americas,2021-05-31,1026788511,228.63887303052098,228.72142801867017,228.63887303052098,228.63887303052098,225.8494836374994,225.8494836374994,225.43171095255565,10338.754802172043,215.39072504525092,172.24962999220782
Asia,2021-05-31,4679006159,116.13412918517712,140.20212371928574,140.20212371928574,140.20212371928574,116.13412918517712,110.6988126970079,83.21209998685578,229.59346860497124,4.501832717744534,14.74074620896433
Africa,2021-05-31,1371693397,88.20724177686886,88.20724177686886,88.20724177686886,88.20724177686886,79.46993871797918,54.17901832958742,38.30984073444734,1598.1967170115895,29.058122127483443,9.523465979037589
Europe,2021-05-31,747993718,221.63569767599796,221.63569767599796,221.63569767599796,221.63569767599796,221.51378133223815,221.51378133223815,221.3650163852347,10832.31388982659,221.06763040462425,143.22197489364476
Oceania,2021-05-31,43202462,-37.60347933638725,-26.288428271953986,-26.288428271953986,-26.288428271953986,-37.60347933638725,-37.60347933638725,-37.60347933638725,-578.3229679217953,-27.53918894865692,2.898158905851245
Americas,2021-06-07,1026788511,231.8868341042832,231.9732175290917,231.8868341042832,231.8868341042832,229.1315712397204,229.1315712397204,228.61603631865123,10459.646179768864,217.90929541185136,175.19444186690944
Asia,2021-06-07,4679006159,121.20057501901276,149.94055599709614,149.94055599709614,149.94055599709614,121.20057501901276,118.26952895688426,85.72227357400072,241.29792046793094,4.731331773880999,15.347413373644162
Africa,2021-06-07,1371693397,90.59212595887601,90.59212595887601,90.59212595887601,90.59212595887601,81.39336522243262,56.32029444470719,39.123833949595735,1620.4130858265205,29.462056105936735,9.665189997265838
Europe,2021-06-07,747993718,223.92305766903633,223.92305766903633,223.92305766903633,223.92305766903633,223.79598869427855,223.79598869427855,223.62823493712145,10941.007077469203,223.28585872386134,144.27399295350767
Oceania,2021-06-07,43202462,-37.71907283701911,-26.00545182696545,-26.00545182696545,-26.00545182696545,-37.71907283701911,-37.71907283701911,-37.71907283701911,-578.6149609202066,-27.553093377152692,2.9027929010156877
Americas,2021-06-14,1026788511,235.20170825935705,235.2474413410912,235.20170825935705,235.20170825935705,232.495944614126,232.495944614126,231.89236472909462,10584.798610107444,220.5166377105717,178.28602086880966
Asia,2021-06-14,4679006159,124.58862539712281,153.20015803673107,153.20015803673107,153.20015803673107,124.58862539712281,122.81968200813428,88.01919667804742,251.89724662165136,4.939161698463751,15.92009924088668
Africa,2021-06-14,1371693397,92.93875334492714,92.93875334492714,92.93875334492714,92.93875334492714,83.50006516990155,58.35633455757041,39.95993148473928,1640.9678588322238,29.83577925149498,9.841397742034912
Europe,2021-06-14,747993718,226.50979911454556,226.50979911454556,226.50979911454556,226.50979911454556,226.37065738472768,226.37065738472768,226.19619806693552,11064.835365484416,225.8129666425391,145.24365644471897
Oceania,2021-06-14,43202462,-37.68905503774908,-25.781512220700495,-25.781512220700495,-25.781512220700495,-37.68905503774908,-37.68905503774908,-37.68905503774908,-578.4490633474738,-27.545193492736843,2.9051098985979085
Americas,2021-06-21,1026788511,238.42726633868935,238.47067367892686,238.42726633868935,238.42726633868935,235.75272790907437,235.75272790907437,235.0458058713775,10706.483374065014,223.05173695968776,181.31741610420104
Asia,2021-06-21,4679006159,127.39395847518868,156.4323044045136,156.4323044045136,156.4323044045136,127.39395847518868,126.75667668057275,89.98008091370647,262.3654630478865,5.1444208440762065,16.36374082404793
Africa,2021-06-21,1371693397,95.45280727713957,95.45280727713957,95.45280727713957,95.45280727713957,86.4018646271687,60.57463118297696,40.96861519649342,1669.3446422255743,30.35172076773771,10.056608080325985
Europe,2021-06-21,747993718,228.85165174678522,228.85165174678522,228.85165174678522,228.85165174678522,228.70669555659134,228.70669555659134,228.52733368023613,11176.587803418755,228.0936286411991,146.09567028476033
Oceania,2021-06-21,43202462,-38.076019791428436,-25.745661058172583,-25.745661058172583,-25.745661058172583,-38.076019791428436,-38.076019791428436,-38.076019791428436,-587.3165398449503,-27.967454278330965,2.930580669222046
Americas,2021-06-28,1026788511,241.77946942389278,241.84171894956447,241.77946942389278,241.77946942389278,239.14135699420103,239.14135699420103,238.3283929126198,10835.4596103363,225.73874188200625,184.06978377263903
Asia,2021-06-28,4679006159,130.40332615354288,159.5912055726087,159.5912055726087,159.5912055726087,130.40332615354288,129.77739696122464,92.00539826171473,273.2534070686713,5.3579099425229675,16.736512699255886
Africa,2021-06-28,1371693397,97.97471311562002,97.97471311562002,97.97471311562002,97.97471311562002,89.31276588260566,62.985182412002736,42.150409709555,1703.9379751908984,30.980690458016333,10.325328335746155
Europe,2021-06-28,747993718,230.96607787730295,230.96607787730295,230.96607787730295,230.96607787730295,230.81790665016175,230.81790665016175,230.62720948722077,11277.4065987259,230.15115507603875,147.03164178178295
Oceania,2021-06-28,43202462,-38.44634969961106,-25.93471825163594,-25.93471825163594,-25.93471825163594,-38.44634969961106,-38.44634969961106,-38.44634969961106,-596.4640003859288,-28.40304763742518,2.9537344422639618
Americas,2021-07-05,1026788511,244.55171856173448,244.66464134493708,244.55171856173448,244.55171856173448,241.84246546658906,241.84246546658906,241.02678697823936,10937.46066660274,227.86376388755707,186.64587395251834
Asia,2021-07-05,4679006159,133.37556503262363,162.73761123437762,162.73761123437762,162.73761123437762,133.37556503262363,133.23371778080835,94.24385358113922,287.4763489779177,5.636791156429758,17.08474900086149
Africa,2021-07-05,1371693397,100.53337972218134,100.53337972218134,100.53337972218134,100.53337972218134,92.21845952213894,65.65685394749222,43.33654281330114,1733.0211831721533,31.50947605767551,10.719368943641564
Europe,2021-07-05,747993718,233.7207511617145,233.7207511617145,233.7207511617145,233.7207511617145,233.56755808293886,233.56755808293886,233.36549706469464,11409.291480250275,232.8426832704137,147.9652063067193
Oceania,2021-07-05,43202462,-38.6389319533682,-25.87141017813773,-25.87141017813773,-25.87141017813773,-38.6389319533682,-38.6389319533682,-38.6389319533682,-602.0979455136184,-28.671330738743723,2.9930909956011305
Americas,2021-07-12,1026788511,247.30421484752094,247.43968128437035,247.30421484752094,247.30421484752094,244.53271639803026,244.53271639803026,243.7273442296375,11039.864610119637,229.99717937749242,188.86259041907024
Asia,2021-07-12,4679006159,136.36826663973383,166.1304129200701,166.1304129200701,166.1304129200701,136.36826663973383,136.36826663973383,96.65733269922431,302.51053752181497,5.931579167094412,17.54969829267113
Africa,2021-07-12,1371693397,103.33920350283682,103.33920350283682,103.33920350283682,103.33920350283682,95.52187474764308,68.59770024876167,45.23887946516817,1774.2568153295813,32.25921482417421,11.11005318924051
Europe,2021-07-12,747993718,236.81892152992785,236.81892152992785,236.81892152992785,236.81892152992785,236.65289982801357,236.65289982801357,236.4359941121294,11557.126126743125,235.8597168723087,148.85866554831145
Oceania,2021-07-12,43202462,-38.52198938217496,-25.717799990677662,-25.717799990677662,-25.717799990677662,-38.52198938217496,-38.52198938217496,-38.52198938217496,-605.3131395988324,-28.824435218992015,3.071787899495172
Americas,2021-07-19,1026788511,250.25249392495073,250.41233457665655,250.25249392495073,250.25249392495073,247.40886456679908,247.40886456679908,246.6142335474219,11154.278972401338,232.3808119250279,190.9532850236576
Asia,2021-07-19,4679006159,139.4454536806399,170.65240306718098,170.65240306718098,170.65240306718098,139.4454536806399,139.4454536806399,99.19480461560129,317.5416305365534,6.226306481108891,18.000050382066615
Africa,2021-07-19,1371693397,106.12512060945957,106.12512060945957,106.12512060945957,106.12512060945957,98.75144142898156,71.52498698133408,47.030886573598316,1812.430684552825,32.95328517368772,11.563435119459132
Europe,2021-07-19,747993718,239.891921562942,239.891921562942,239.891921562942,239.891921562942,239.72955686751362,239.72955686751362,239.47839523462162,11704.219216205951,238.86161665726434,149.7598781972658
Oceania,2021-07-19,43202462,-38.45337310418632,-25.40033327741031,-25.40033327741031,-25.40033327741031,-38.45337310418632,-38.45337310418632,-38.45337310418632,-610.0692180901253,-29.05091514714882,3.224563914899109
Americas,2021-07-26,1026788511,253.51588966982357,253.69250961225126,253.51588966982357,253.51588966982357,250.62385409012919,250.62385409012919,249.8299413250252,11285.42682927899,235.1130589433123,192.86253866157642
Asia,2021-07-26,4679006159,142.84816854799143,174.60134678338378,174.60134678338378,174.60134678338378,142.84816854799143,142.84816854799143,101.97811399112604,334.9678129397604,6.5679963321521635,18.601161388212656
Africa,2021-07-26,1371693397,108.90459443639519,108.90459443639519,108.90459443639519,108.90459443639519,102.05856881943602,74.40339085209986,48.40524365232737,1846.5058973180758,33.57283449669229,12.046269549841684
Europe,2021-07-26,747993718,243.02434442741347,243.02434442741347,243.02434442741347,243.02434442741347,242.86246644658772,242.86246644658772,242.57939711216554,11853.907100188162,241.91647143241144,150.70373786214074
Oceania,2021-07-26,43202462,-38.37243518294658,-25.252218644640557,-25.252218644640557,-25.252218644640557,-38.37243518294658,-38.37243518294658,-38.37243518294658,-614.9273740972781,-29.282255909394195,3.446768843868204
Americas,2021-08-02,1026788511,257.07857594645753,257.252105152715,257.07857594645753,257.07857594645753,254.13072479089294,254.13072479089294,253.35794612465608,11429.792404454935,238.1206750928111,194.8474637733846
Asia,2021-08-02,4679006159,146.8155254599045,178.75101119569996,178.75101119569996,178.75101119569996,146.8155254599045,146.8155254599045,105.23066935050221,364.8536774165105,7.15399367483354,19.242536927808306
Africa,2021-08-02,1371693397,110.76907361203651,110.76907361203651,110.76907361203651,110.76907361203651,105.35017216667653,77.2247707545405,50.17745298081611,1872.06142191864,34.03748039852073,12.528884033113123
Europe,2021-08-02,747993718,246.0626239229271,246.0626239229271,246.0626239229271,246.0626239229271,245.90544726139217,245.90544726139217,245.60676121652563,11999.926035037262,244.89644969463802,151.71898689662524
Oceania,2021-08-02,43202462,-38.302105789402454,-25.141158593451408,-25.141158593451408,-25.141158593451408,-38.302105789402454,-38.302105789402454,-38.302105789402454,-620.8553526469965,-29.56454060223793,3.6064958520188037
Americas,2021-08-09,1026788511,261.0987500651611,261.23243594468994,261.0987500651611,261.0987500651611,258.0239201720642,258.0239201720642,257.2711069429199,11596.249929196916,241.58854019160242,196.79450542663892
Asia,2021-08-09,4679006159,150.74016951709018,182.75214459951513,182.75214459951513,182.75214459951513,150.74016951709018,150.74016951709018,108.35336757829751,394.5387248889503,7.7360534291951035,19.9408050832617
Africa,2021-08-09,1371693397,112.5008238025905,112.5008238025905,112.5008238025905,112.5008238025905,108.65279695765183,79.71532178895056,51.28557168055813,1890.9617420690222,34.38112258307312,12.993564916898116
Europe,2021-08-09,747993718,249.50607883484787,249.50913968030787,249.50607883484787,249.50607883484787,249.35089485813512,249.35089485813512,249.02671068034317,12164.9400973294,248.26408361896736,152.79399846510475
Oceania,2021-08-09,43202462,-38.31530776990719,-25.07848887729812,-25.07848887729812,-25.07848887729812,-38.31530776990719,-38.31530776990719,-38.31530776990719,-629.2020822391904,-29.96200391615192,3.8240667858234563
Americas,2021-08-16,1026788511,265.54496188107754,265.62317619987664,265.54496188107754,265.54496188107754,262.4173723928605,262.4173723928605,261.7014901687139,11785.928360429934,245.54017417562363,198.75576675594493
Asia,2021-08-16,4679006159,154.75972390322897,186.77546823806688,186.77546823806688,186.77546823806688,154.75972390322897,154.75972390322897,111.27693890410144,426.6224150685411,8.365145393500805,20.66452768266168
Africa,2021-08-16,1371693397,114.2233772007296,114.2233772007296,114.2233772007296,114.2233772007296,111.89506020987142,82.24950505330055,52.403766756938786,1911.5100252444822,34.75472773171785,13.445342917255436
Europe,2021-08-16,747993718,252.90059847594426,252.9046872248294,252.90059847594426,252.90059847594426,252.74083707780161,252.74083707780161,252.39160431038627,12327.31547435921,251.57786682365736,153.93304653395495
Oceania,2021-08-16,43202462,-38.327712544811206,-24.949760167159557,-24.949760167159557,-24.949760167159557,-38.327712544811206,-38.327712544811206,-38.327712544811206,-637.1696667724751,-30.3414127034512,4.162024377221835
Americas,2021-08-23,1026788511,270.13268410642854,270.13640539302315,270.13268410642854,270.13268410642854,266.9111679570033,266.9111679570033,266.22050054926905,11981.292246785852,249.61025514137194,200.99809881881313
Asia,2021-08-23,4679006159,158.69929252685668,190.90191804326003,190.90191804326003,190.90191804326003,158.69929252685668,158.69929252685668,114.2200135425139,462.8901706959499,9.076277856783332,21.34501430563302
Africa,2021-08-23,1371693397,116.98454450974738,116.98454450974738,116.98454450974738,116.98454450974738,115.27812620686618,84.9931620983578,53.60810347983111,1929.2884474522439,35.07797177185898,13.848349814575947
Europe,2021-08-23,747993718,256.1799928651669,256.1799928651669,256.1799928651669,256.1799928651669,256.01247331860276,256.01247331860276,255.63415342156236,12483.53435583407,254.76600726191978,155.21300728357187
Oceania,2021-08-23,43202462,-38.66087615848277,-24.775820541675646,-24.775820541675646,-24.775820541675646,-38.66087615848277,-38.66087615848277,-38.66087615848277,-651.3182879327933,-31.01515656822825,4.548590309505972
Americas,2021-08-30,1026788511,274.723554295062,274.723554295062,274.723554295062,274.723554295062,271.4403695539354,271.4403695539354,270.70026065969813,12179.070495956938,253.7306353324362,203.2962331227331
Asia,2021-08-30,4679006159,162.4117656725907,194.84272868031638,194.84272868031638,194.84272868031638,162.4117656725907,162.4117656725907,116.86621273649567,496.49566224917294,9.735209063709274,21.96850134558671
Africa,2021-08-30,1371693397,119.45812255027951,119.45812255027951,119.45812255027951,119.45812255027951,118.36213969986595,87.36021272918896,54.602510091485044,1946.3764092392794,35.388661986168714,14.252302331378795
Europe,2021-08-30,747993718,259.4746236155053,259.4746236155053,259.4746236155053,259.4746236155053,259.30830810290644,259.30830810290644,258.88892966524384,12640.267348578505,257.96463976690825,156.5951052546139
Oceania,2021-08-30,43202462,-38.98686680335325,-24.78328257350275,-24.78328257350275,-24.78328257350275,-38.98686680335325,-38.98686680335325,-38.98686680335325,-661.9010012057317,-31.51909529551104,4.962927807216172
Americas,2021-09-06,1026788511,279.0137933852993,279.0137933852993,279.0137933852993,279.0137933852993,275.6360547907551,275.6360547907551,274.87143199690576,12356.904245339689,257.4355051112435,205.6036220101415
Asia,2021-09-06,4679006159,166.00979684684845,198.31252201556666,198.31252201556666,198.31252201556666,166.00979684684845,166.00979684684845,119.32594527238902,528.3540246155092,10.359882835598219,22.542512558381098
Africa,2021-09-06,1371693397,121.80217852078555,121.80217852078555,121.80217852078555,121.80217852078555,120.46829532029537,89.48050808876762,55.137215343363664,1958.3039612616537,35.6055265683937,14.566293928146685
Europe,2021-09-06,747993718,264.030646946669,264.030646946669,264.030646946669,264.030646946669,263.8564331378859,263.8564331378859,263.4013529076708,12858.303404169288,262.41435518712836,158.01356609789067
Oceania,2021-09-06,43202462,-39.54782277029678,-25.0421414652838,-25.0421414652838,-25.0421414652838,-39.54782277029678,-39.54782277029678,-39.54782277029678,-677.5094824172453,-32.26235630558311,5.351794534302235
Americas,2021-09-13,1026788511,282.985181185659,282.985181185659,282.985181185659,282.985181185659,279.54464286335116,279.54464286335116,278.77471458599007,12522.3676186772,260.88265872244165,208.0722894843532
Asia,2021-09-13,4679006159,169.26192716725564,201.61677563951008,201.61677563951008,201.61677563951008,169.26192716725564,169.26192716725564,121.55477518732121,558.456742359707,10.95013220313151,23.039733767531462
Africa,2021-09-13,1371693397,124.03430826868153,124.03430826868153,124.03430826868153,124.03430826868153,122.49896227090767,91.51624768404034,55.60204911050216,1966.2595615257737,35.75017384592316,14.82218223435831
Europe,2021-09-13,747993718,268.3265371948458,268.3265371948458,268.3265371948458,268.3265371948458,268.1420813288729,268.1420813288729,267.64590643196186,13063.382257357473,266.59963790525455,159.49539712578175
Oceania,2021-09-13,43202462,-39.933996739664835,-25.2121352457082,-25.2121352457082,-25.2121352457082,-39.933996739664835,-39.933996739664835,-39.933996739664835,-689.1797158501945,-32.818081707152125,5.664265152296181
Americas,2021-09-20,1026788511,286.62125466295817,286.62125466295817,286.62125466295817,286.62125466295817,283.0714302644801,283.0714302644801,282.26802602180567,12672.164747381401,264.0034322371125,210.5759205363762
Asia,2021-09-20,4679006159,172.27241507795566,204.6746376546443,204.6746376546443,204.6746376546443,172.27241507795566,172.27241507795566,123.6369585842116,586.8667906862337,11.507191974239877,23.462323615205996
Africa,2021-09-20,1371693397,126.29255754518337,126.29255754518337,126.29255754518337,126.29255754518337,124.4271665770344,93.54878639486107,56.15111717290481,1973.101283132067,35.8745687842194,15.042494733245405
Europe,2021-09-20,747993718,272.3854762985986,272.3854762985986,272.3854762985986,272.3854762985986,272.1951092419868,272.1951092419868,271.6511500624868,13256.693150751105,270.544758178594,161.07722885982847
Oceania,2021-09-20,43202462,-40.27322557555539,-25.258529347436166,-25.258529347436166,-25.258529347436166,-40.27322557555539,-40.27322557555539,-40.27322557555539,-703.9492170980199,-33.52139129038191,6.05314808216254
Americas,2021-09-27,1026788511,289.9020413729214,289.9020413729214,289.9020413729214,289.9020413729214,286.2439592652594,286.2439592652594,285.32303481421513,12799.861627057648,266.6637838970343,213.04770423166528
Asia,2021-09-27,4679006159,175.0479080789163,207.4697991744248,207.4697991744248,207.4697991744248,175.0479080789163,175.0479080789163,125.57149960016677,613.5032098021987,12.029474702003897,23.790470287346334
Africa,2021-09-27,1371693397,128.4003156103948,128.4003156103948,128.4003156103948,128.4003156103948,126.37009521553557,95.61815823681653,56.52881642891808,1977.8211019819823,35.96038367239968,15.251872645706117
Europe,2021-09-27,747993718,276.54808397062084,276.54808397062084,276.54808397062084,276.54808397062084,276.3609508624783,276.3609508624783,275.7526446253454,13454.765076108379,274.5870423695588,162.74542709461633
Oceania,2021-09-27,43202462,-40.0018584079349,-24.82216882275807,-24.82216882275807,-24.82216882275807,-40.0018584079349,-40.0018584079349,-40.0018584079349,-706.5384402866921,-33.64468763269962,6.5253457083070865
Americas,2021-10-04,1026788511,292.4226355651544,292.4226355651544,292.4226355651544,292.4226355651544,288.7382038309823,288.7382038309823,287.7085183721246,12894.197422118361,268.6291129607992,215.31418956439805
Asia,2021-10-04,4679006159,177.44504775946243,209.77363999947121,209.77363999947121,209.77363999947121,177.44504775946243,177.44504775946243,127.11058619234242,624.9701414521018,12.25431649906082,24.08085216628158
Africa,2021-10-04,1371693397,130.6226920554201,130.6226920554201,130.6226920554201,130.6226920554201,128.0908392425272,97.21093947082429,56.74511079342684,1980.8616825961244,36.01566695629317,15.473424196996408
Europe,2021-10-04,747993718,282.54078009494157,282.54078009494157,282.54078009494157,282.54078009494157,282.3695413892844,282.3695413892844,281.67447146448177,13736.544629877048,280.3376455076948,164.5352812976432
Oceania,2021-10-04,43202462,-40.2901805261591,-24.60303963914106,-24.60303963914106,-24.60303963914106,-40.2901805261591,-40.2901805261591,-40.2901805261591,-718.5936802159266,-34.218746676948896,7.0368998877888025
Americas,2021-10-11,1026788511,294.6452288346793,294.6452288346793,294.6452288346793,294.6452288346793,290.99891279839824,290.99891279839824,289.80631525279426,12977.185447044161,270.3580301467534,217.22909139562822
Asia,2021-10-11,4679006159,179.85638869053395,211.85241645408735,211.85241645408735,211.85241645408735,179.85638869053395,179.85638869053395,128.6448846174972,638.012806441406,12.510055028262865,24.321373585095124
Africa,2021-10-11,1371693397,132.76534043002175,132.76534043002175,132.76534043002175,132.76534043002175,129.80619188978486,98.86338354606671,57.103811407377705,1985.4732411013265,36.09951347456957,15.611284086395584
Europe,2021-10-11,747993718,288.98825006534645,288.98825006534645,288.98825006534645,288.98825006534645,288.84622058356575,288.84172192082514,288.0444371296026,14040.129104739985,286.5332470355098,166.59024775392567
Oceania,2021-10-11,43202462,-40.5462626618323,-24.220550544386903,-24.220550544386903,-24.220550544386903,-40.5462626618323,-40.5462626618323,-40.5462626618323,-731.1836118949047,-34.8182672330907,7.465106965431739
Americas,2021-10-18,1026788511,296.5508011906737,296.5508011906737,296.5508011906737,296.5508011906737,292.91806287294474,292.91806287294474,291.5719328678467,13046.086130862188,271.7934610596289,219.1093248412866
Asia,2021-10-18,4679006159,182.24591459051567,213.87247739201842,213.87247739201842,213.87247739201842,182.24591459051567,182.24591459051567,130.10085859851216,649.9164910962329,12.743460609730056,24.539838525140958
Africa,2021-10-18,1371693397,134.85308131275022,134.85308131275022,134.85308131275022,134.85308131275022,131.21538749613904,100.6883904144667,57.34359129914731,1989.0070077302728,36.16376377691405,15.72275236373395
Europe,2021-10-18,747993718,295.99358314081974,295.99358314081974,295.99358314081974,295.99358314081974,295.84586474684716,295.8442450000887,294.9475128194289,14368.500712908764,293.23470842670946,168.84922755460894
Oceania,2021-10-18,43202462,-40.240492856932015,-23.520558336679255,-23.520558336679255,-23.520558336679255,-40.240492856932015,-40.240492856932015,-40.240492856932015,-737.500151099167,-35.11905481424605,7.969710152166791
