location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Nicaragua,2020-10-05,0.432,0.432,0.432,-0.007,-0.007,0.004,FALSE
Niue,2020-10-05,-0.083,-0.037,-0.083,-0.094,-0.11,NA,FALSE
Netherlands,2020-10-05,0.127,0.18,0.174,0.112,0.112,0.058,TRUE
Norway,2020-10-05,-0.001,0.07,0.07,-0.001,-0.001,0.011,TRUE
Nepal,2020-10-05,0.549,0.549,0.549,0.38,0.303,0.032,FALSE
Nauru,2020-10-05,-0.081,-0.059,-0.059,-0.081,-0.159,NA,FALSE
New Zealand,2020-10-05,-0.238,-0.102,-0.102,-0.238,-0.238,0,TRUE
Oman,2020-10-05,0.193,0.369,0.276,0.179,0.179,0.182,TRUE
Pakistan,2020-10-05,0.264,0.329,0.329,0.264,0.211,0.003,FALSE
Panama,2020-10-05,0.235,0.387,0.387,0.235,0.235,0.257,TRUE
Pitcairn,2020-10-05,-0.09,-0.042,-0.09,-0.101,-0.12,NA,FALSE
Peru,2020-10-05,0.362,0.572,0.554,0.362,0.362,0.523,TRUE
Philippines,2020-10-05,-0.003,0.114,0.114,-0.003,-0.003,0.056,TRUE
Palau,2020-10-05,-0.116,-0.002,-0.066,-0.116,-0.145,NA,FALSE
Papua New Guinea,2020-10-05,-0.124,0.01,0.01,-0.124,-0.124,0,FALSE
Poland,2020-10-05,0.524,0.524,0.524,0.317,0.317,0.075,TRUE
North Korea,2020-10-05,0.033,0.09,0.033,-0.011,-0.044,NA,FALSE
Portugal,2020-10-05,0.366,0.366,0.366,0.288,0.228,0.08,TRUE
Paraguay,2020-10-05,0.291,0.454,0.378,0.291,0.291,0.249,TRUE
Palestinian Territories,2020-10-05,0.103,0.19,0.19,0.103,0.103,0.115,TRUE
French Polynesia,2020-10-05,0.074,0.154,0.154,0.074,0.063,0.133,TRUE
Qatar,2020-10-05,0.041,0.041,0.041,0.02,0.02,0.009,TRUE
Romania,2020-10-05,0.71,0.71,0.71,0.589,0.498,0.216,TRUE
Russia,2020-10-05,1.536,1.536,1.536,0.869,0.529,0.097,TRUE
Rwanda,2020-10-05,0.132,0.132,0.132,0.002,-0.103,0,FALSE
Saudi Arabia,2020-10-05,0.345,0.345,0.345,0.28,0.22,0.076,FALSE
Sudan,2020-10-05,1.189,1.189,1.189,0.489,0.112,0,FALSE
Senegal,2020-10-05,-0.045,0.061,0.061,-0.045,-0.144,0.003,FALSE
Singapore,2020-10-05,-0.058,-0.042,-0.054,-0.081,-0.113,0,TRUE
St. Helena Ascension and Tristan da Cunha,2020-10-05,-0.128,-0.007,-0.128,-0.242,-0.242,NA,FALSE
Solomon Islands,2020-10-05,-0.096,-0.011,-0.054,-0.096,-0.125,NA,FALSE
Sierra Leone,2020-10-05,-0.053,-0.053,-0.053,-0.071,-0.18,0,FALSE
El Salvador,2020-10-05,0.377,0.397,0.377,0.136,0.078,0.075,FALSE
San Marino,2020-10-05,0.488,0.488,0.488,0.057,0.041,0,TRUE
Somalia,2020-10-05,0.108,0.108,0.108,-0.071,-0.152,0,FALSE
St. Pierre and Miquelon,2020-10-05,-0.114,0.009,-0.114,-0.189,-0.189,NA,FALSE
Serbia,2020-10-05,-0.009,0.248,0.248,-0.009,-0.009,0.016,TRUE
South Sudan,2020-10-05,0.135,0.135,0.135,0.068,-0.144,0.001,FALSE
São Tomé and Príncipe,2020-10-05,-0.008,-0.008,-0.008,-0.102,-0.128,0,FALSE
Suriname,2020-10-05,0.027,0.06,0.038,0.027,-0.047,0.084,FALSE
Slovakia,2020-10-05,0.237,0.274,0.237,0.173,0.173,0.025,TRUE
Slovenia,2020-10-05,0.152,0.183,0.175,0.152,0.132,0.054,TRUE
Sweden,2020-10-05,-0.089,0.024,0.024,-0.089,-0.089,0.018,TRUE
Eswatini,2020-10-05,0.455,0.455,0.455,0.225,-0.02,0.043,FALSE
Sint Maarten,2020-10-05,-0.017,0.032,-0.017,-0.147,-0.155,NA,FALSE
Seychelles,2020-10-05,-1.077,-0.043,-0.361,-1.077,-1.077,NA,TRUE
Syria,2020-10-05,-0.027,0.154,0.101,-0.027,-0.027,0.01,FALSE
Turks and Caicos Islands,2020-10-05,0.116,0.116,0.116,-0.049,-0.121,0.319,FALSE
Chad,2020-10-05,0.124,0.124,0.124,0.117,-0.182,0.001,FALSE
Togo,2020-10-05,-0.052,0.073,0.073,-0.052,-0.101,0.003,FALSE
Thailand,2020-10-05,-0.083,-0.03,-0.03,-0.083,-0.083,0,TRUE
Tajikistan,2020-10-05,0.32,0.32,0.32,0.24,0.155,0.004,TRUE
Tokelau,2020-10-05,-0.064,-0.064,-0.064,-0.096,-0.109,NA,FALSE
Turkmenistan,2020-10-05,0.159,0.183,0.169,0.159,0.118,NA,FALSE
Timor-Leste,2020-10-05,0.121,0.121,0.121,-0.057,-0.088,NA,FALSE
Tonga,2020-10-05,-0.006,-0.006,-0.006,-0.072,-0.082,NA,FALSE
Trinidad and Tobago,2020-10-05,0.185,0.19,0.185,0.168,0.051,0.098,FALSE
Tunisia,2020-10-05,0.421,0.421,0.421,0.301,0.301,0.112,TRUE
Turkey,2020-10-05,0.424,0.424,0.424,0.283,0.231,0.074,FALSE
Tuvalu,2020-10-05,0.019,0.03,0.019,-0.046,-0.11,NA,FALSE
Taiwan,2020-10-05,-0.192,-0.033,-0.033,-0.192,-0.192,0,TRUE
Tanzania,2020-10-05,0.048,0.048,0.048,-0.017,-0.086,0,FALSE
Uganda,2020-10-05,-0.024,0.055,0.055,-0.024,-0.11,0.002,FALSE
Ukraine,2020-10-05,0.747,0.876,0.876,0.567,0.558,0.14,TRUE
Uruguay,2020-10-05,-0.148,0.037,0.037,-0.148,-0.177,0.004,TRUE
United States,2020-10-05,0.334,0.451,0.334,0.279,0.279,0.205,TRUE
Uzbekistan,2020-10-05,0.336,0.336,0.336,0.119,0.119,0.01,TRUE
Vatican,2020-10-05,-0.076,0.118,-0.076,-0.088,-0.107,NA,FALSE
Saint Vincent and the Grenadines,2020-10-05,-0.079,-0.079,-0.079,-0.16,-0.228,NA,FALSE
Venezuela,2020-10-05,0.271,0.271,0.271,0.124,0.066,0.023,FALSE
Virgin Islands (British),2020-10-05,-0.079,0.026,-0.079,-0.314,-0.314,0,FALSE
Vietnam,2020-10-05,0.026,0.026,0.026,-0.054,-0.06,0,FALSE
Vanuatu,2020-10-05,-0.05,-0.047,-0.05,-0.074,-0.144,NA,FALSE
Wallis and Futuna,2020-10-05,-0.029,-0.002,-0.029,-0.08,-0.138,NA,FALSE
Samoa,2020-10-05,-0.002,-0.002,-0.002,-0.062,-0.08,NA,FALSE
Yemen,2020-10-05,0.235,0.235,0.235,0.147,0.086,0.002,FALSE
South Africa,2020-10-05,0.149,0.236,0.193,0.149,0.062,0.129,TRUE
Zambia,2020-10-05,-0.031,0.094,0.094,-0.031,-0.091,0.001,FALSE
Zimbabwe,2020-10-05,0.148,0.148,0.148,0.019,-0.083,0.001,FALSE
European Union,2020-10-05,0.198,0.198,0.198,0.198,0.198,0.086,TRUE
Aruba,2020-10-12,0.459,0.459,0.459,0.089,0.089,0.35,TRUE
Afghanistan,2020-10-12,0.232,0.256,0.232,0.19,0.134,0.005,FALSE
Angola,2020-10-12,-0.003,0.151,0.151,-0.003,-0.105,0.009,FALSE
Anguilla,2020-10-12,-0.025,-0.021,-0.025,-0.111,-0.156,NA,FALSE
Albania,2020-10-12,0.859,0.859,0.859,0.492,0.492,0.122,TRUE
Andorra,2020-10-12,0.962,1.119,1.119,0.962,0.916,0.646,TRUE
United Arab Emirates,2020-10-12,0.086,0.186,0.086,0.085,0.064,0.025,FALSE
Argentina,2020-10-12,1.032,1.218,1.218,0.992,0.882,0.868,TRUE
Armenia,2020-10-12,0.654,0.691,0.691,0.654,0.423,0.206,FALSE
Antigua and Barbuda,2020-10-12,-0.202,-0.076,-0.151,-0.237,-0.237,0,TRUE
Australia,2020-10-12,-0.153,-0.062,-0.073,-0.153,-0.153,0.002,TRUE
Austria,2020-10-12,0.163,0.222,0.222,0.163,0.123,0.058,TRUE
Azerbaijan,2020-10-12,0.433,0.46,0.433,0.195,0.195,0.016,FALSE
Burundi,2020-10-12,0.217,0.217,0.217,-0.001,-0.128,0,FALSE
Belgium,2020-10-12,0.212,0.383,0.37,0.212,0.212,0.158,TRUE
Benin,2020-10-12,-0.092,-0.026,-0.026,-0.092,-0.161,0,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2020-10-12,0.241,0.316,0.241,0.068,0.068,0.473,FALSE
Burkina Faso,2020-10-12,-0.089,0.114,0.114,-0.089,-0.115,0.002,FALSE
Bangladesh,2020-10-12,0.292,0.292,0.292,0.237,0.134,0.016,FALSE
Bulgaria,2020-10-12,0.278,0.582,0.565,0.278,0.278,0.129,TRUE
Bahrain,2020-10-12,0.302,0.36,0.302,0.204,0.204,0.143,FALSE
Bahamas,2020-10-12,0.416,0.44,0.426,0.416,0.309,0.378,FALSE
Bosnia,2020-10-12,0.528,0.724,0.627,0.528,0.528,0.218,TRUE
Belarus,2020-10-12,0.793,0.793,0.793,0.712,0.311,0.066,TRUE
Belize,2020-10-12,0.166,0.312,0.262,0.166,0.141,0.247,TRUE
Bermuda,2020-10-12,-0.575,-0.054,-0.063,-0.575,-0.575,0,TRUE
Bolivia,2020-10-12,0.144,0.31,0.253,0.144,0.144,0.238,TRUE
Brazil,2020-10-12,0.262,0.343,0.343,0.262,0.259,0.253,TRUE
Barbados,2020-10-12,-0.25,-0.086,-0.126,-0.25,-0.25,0,TRUE
Brunei,2020-10-12,-0.219,-0.04,-0.04,-0.219,-0.219,0,TRUE
Bhutan,2020-10-12,-0.01,0.106,0.106,-0.01,-0.019,NA,FALSE
Botswana,2020-10-12,0.117,0.311,0.311,0.117,0.037,0.021,FALSE
Central African Republic,2020-10-12,-0.153,-0.057,-0.153,-0.153,-0.174,0,FALSE
Canada,2020-10-12,0.054,0.084,0.061,0.054,0.042,0.05,TRUE
Switzerland,2020-10-12,0.073,0.213,0.213,0.073,0.073,0.032,TRUE
Chile,2020-10-12,0.171,0.173,0.171,0.119,0.119,0.258,TRUE
China,2020-10-12,0.078,0.083,0.083,0.078,-0.001,0,FALSE
Ivory Coast,2020-10-12,-0.047,-0.005,-0.047,-0.059,-0.106,0,FALSE
Cameroon,2020-10-12,0.169,0.169,0.169,0.024,-0.105,0.001,FALSE
Congo,2020-10-12,0.071,0.071,0.071,-0.045,-0.196,0,FALSE
Congo-Brazzaville,2020-10-12,0.223,0.223,0.223,0.074,-0.118,0.002,FALSE
Cook Islands,2020-10-12,-0.084,-0.037,-0.084,-0.096,-0.114,NA,FALSE
Colombia,2020-10-12,0.424,0.424,0.424,0.358,0.343,0.31,TRUE
Comoros,2020-10-12,-0.019,-0.019,-0.019,-0.045,-0.127,0,FALSE
Cape Verde,2020-10-12,0.476,0.744,0.744,0.476,0.239,0.222,FALSE
Costa Rica,2020-10-12,0.2,0.556,0.556,0.2,0.2,0.384,TRUE
Cuba,2020-10-12,-0.057,-0.015,-0.015,-0.057,-0.066,0.001,TRUE
Curaçao,2020-10-12,0.023,0.023,0.023,-0.094,-0.094,0,FALSE
Cayman Islands,2020-10-12,-0.042,-0.013,-0.042,-0.208,-0.208,0,FALSE
Cyprus,2020-10-12,0.041,0.041,0.041,-0.005,-0.005,0.042,TRUE
Czech Republic,2020-10-12,1.124,1.249,1.249,0.965,0.949,0.378,TRUE
Germany,2020-10-12,0.052,0.114,0.114,0.052,0.052,0.016,TRUE
Djibouti,2020-10-12,0.208,0.208,0.208,0.026,-0.075,0,FALSE
Dominica,2020-10-12,-0.069,-0.029,-0.069,-0.15,-0.15,NA,FALSE
Denmark,2020-10-12,0.009,0.045,0.037,-0.007,-0.014,0.028,TRUE
Dominican Republic,2020-10-12,0.049,0.145,0.049,0.018,0.001,0.051,FALSE
Algeria,2020-10-12,0.256,0.276,0.276,0.256,0.238,0.014,TRUE
Ecuador,2020-10-12,0.254,0.332,0.312,0.226,0.226,0.399,TRUE
Egypt,2020-10-12,0.095,0.184,0.184,0.095,0.095,0.01,TRUE
Eritrea,2020-10-12,-0.121,-0.063,-0.121,-0.211,-0.211,NA,FALSE
Spain,2020-10-12,0.409,0.409,0.409,0.346,0.334,0.278,TRUE
Estonia,2020-10-12,0.172,0.174,0.172,0.068,0.068,0.009,TRUE
Ethiopia,2020-10-12,0.145,0.145,0.145,0.04,-0.089,0.008,FALSE
Finland,2020-10-12,0.12,0.121,0.121,0.083,0.062,0.018,TRUE
Fiji,2020-10-12,-0.091,-0.081,-0.086,-0.091,-0.145,0,FALSE
Falkland Islands,2020-10-12,-0.085,-0.039,-0.085,-0.132,-0.214,NA,FALSE
France,2020-10-12,0.204,0.268,0.268,0.204,0.19,0.11,TRUE
Faroe Islands,2020-10-12,-0.086,-0.061,-0.085,-0.147,-0.147,NA,TRUE
Micronesia,2020-10-12,0.062,0.062,0.062,-0.001,-0.111,NA,FALSE
Gabon,2020-10-12,0.088,0.088,0.088,-0.013,-0.17,0,FALSE
Britain,2020-10-12,0.154,0.189,0.189,0.154,0.145,0.096,TRUE
Georgia,2020-10-12,0.393,0.443,0.443,0.376,0.376,0.135,TRUE
Guernsey,2020-10-12,-0.066,0.044,-0.066,-0.09,-0.09,NA,FALSE
Ghana,2020-10-12,-0.047,0.11,0.11,-0.047,-0.182,0.002,FALSE
Gibraltar,2020-10-12,0.027,0.096,0.027,-0.066,-0.066,NA,TRUE
Guinea,2020-10-12,-0.067,0.059,0.059,-0.067,-0.185,0.004,FALSE
The Gambia,2020-10-12,0.054,0.054,0.054,0.033,-0.131,0.015,FALSE
Guinea-Bissau,2020-10-12,0.075,0.075,0.075,0.001,-0.133,0.012,FALSE
Equatorial Guinea,2020-10-12,-0.049,-0.006,-0.049,-0.093,-0.093,0,FALSE
Greece,2020-10-12,-0.069,0.236,0.236,-0.069,-0.069,0.057,TRUE
Grenada,2020-10-12,-0.069,-0.039,-0.069,-0.143,-0.187,NA,FALSE
Greenland,2020-10-12,-0.356,-0.051,-0.07,-0.356,-0.356,NA,TRUE
Guatemala,2020-10-12,0.158,0.451,0.436,0.158,0.158,0.064,TRUE
Guyana,2020-10-12,0.297,0.36,0.314,0.297,0.216,0.269,FALSE
Hong Kong,2020-10-12,0.104,0.104,0.104,0.027,-0.034,0,TRUE
Honduras,2020-10-12,0.328,0.43,0.427,0.328,0.231,0.123,FALSE
Croatia,2020-10-12,0.649,0.649,0.649,0.326,0.326,0.089,TRUE
Haiti,2020-10-12,0.137,0.194,0.137,0.059,-0,0.001,FALSE
Hungary,2020-10-12,0.536,0.563,0.536,0.432,0.432,0.189,TRUE
Indonesia,2020-10-12,0.222,0.222,0.222,0.079,-0.002,0.035,FALSE
Isle of Man,2020-10-12,-0.024,0.141,-0.024,-0.159,-0.159,0,FALSE
India,2020-10-12,0.44,0.58,0.58,0.44,0.349,0.064,FALSE
Ireland,2020-10-12,0.091,0.137,0.137,0.091,0.07,0.043,TRUE
Iran,2020-10-12,0.731,0.731,0.731,0.322,0.322,0.273,TRUE
Iraq,2020-10-12,0.56,0.56,0.56,0.528,0.39,0.156,FALSE
Iceland,2020-10-12,0.141,0.141,0.141,-0.022,-0.022,0,TRUE
Israel,2020-10-12,0.367,0.429,0.388,0.367,0.34,0.398,TRUE
Italy,2020-10-12,0.29,0.29,0.29,0.182,0.143,0.045,TRUE
Jamaica,2020-10-12,0.078,0.19,0.19,0.078,0.078,0.109,TRUE
Jersey,2020-10-12,-0.062,0.051,-0.062,-0.101,-0.101,NA,FALSE
Jordan,2020-10-12,0.311,0.579,0.579,0.311,0.311,0.129,TRUE
Japan,2020-10-12,0.041,0.041,0.041,0.011,-0.012,0.003,TRUE
Kazakhstan,2020-10-12,0.236,0.373,0.373,0.236,0.236,0.02,TRUE
Kenya,2020-10-12,0.048,0.121,0.121,0.048,-0.072,0.01,FALSE
Kyrgyzstan,2020-10-12,0.332,0.463,0.463,0.332,0.288,0.045,TRUE
Cambodia,2020-10-12,-0.062,-0.03,-0.03,-0.062,-0.107,NA,FALSE
Kiribati,2020-10-12,-0.071,-0.071,-0.071,-0.117,-0.175,NA,FALSE
Saint Kitts and Nevis,2020-10-12,-0.087,-0.031,-0.087,-0.172,-0.228,NA,FALSE
South Korea,2020-10-12,-0.004,0.018,0.018,-0.004,-0.032,0.003,TRUE
Kuwait,2020-10-12,0.249,0.321,0.298,0.215,0.215,0.116,TRUE
Laos,2020-10-12,0.12,0.12,0.12,0.029,-0.068,NA,FALSE
Lebanon,2020-10-12,0.287,0.354,0.354,0.252,0.252,0.111,TRUE
Liberia,2020-10-12,-0.024,-0.024,-0.024,-0.087,-0.175,0,FALSE
Libya,2020-10-12,0.543,0.63,0.563,0.543,0.421,0.093,FALSE
Saint Lucia,2020-10-12,0.075,0.075,0.075,0.001,-0.146,NA,FALSE
Liechtenstein,2020-10-12,-0.02,0.071,0.032,-0.02,-0.02,0,TRUE
Sri Lanka,2020-10-12,-0.014,0.123,-0.014,-0.04,-0.04,0,FALSE
Lesotho,2020-10-12,-0.024,0.026,0.026,-0.024,-0.135,0.017,FALSE
Lithuania,2020-10-12,0.605,0.605,0.605,0.177,0.172,0.037,TRUE
Luxembourg,2020-10-12,0.176,0.176,0.176,0.103,0.068,0.158,TRUE
Latvia,2020-10-12,0.24,0.24,0.24,0.108,0.108,0.013,TRUE
Macau,2020-10-12,0.048,0.048,0.048,-0.007,-0.024,NA,TRUE
Morocco,2020-10-12,0.427,0.508,0.427,0.411,0.388,0.102,FALSE
Monaco,2020-10-12,0.459,0.471,0.459,0.339,0.123,0,TRUE
Moldova,2020-10-12,0.717,0.948,0.948,0.717,0.707,0.348,TRUE
Madagascar,2020-10-12,-0.068,-0.05,-0.05,-0.068,-0.175,0.002,FALSE
Maldives,2020-10-12,0.074,0.127,0.127,0.074,0.046,0.023,TRUE
Mexico,2020-10-12,0.533,0.572,0.572,0.533,0.474,0.466,TRUE
Marshall Islands,2020-10-12,-0.092,-0.002,-0.084,-0.092,-0.161,NA,FALSE
North Macedonia,2020-10-12,0.98,0.98,0.98,0.719,0.586,0.246,TRUE
Mali,2020-10-12,-0.032,0.013,0.013,-0.032,-0.12,0.001,FALSE
Malta,2020-10-12,-0.165,0.216,0.184,-0.165,-0.165,0.097,TRUE
Myanmar,2020-10-12,0.275,0.275,0.275,0.14,0.017,0.057,FALSE
Montenegro,2020-10-12,0.948,1.136,1.033,0.948,0.948,0.637,TRUE
Mongolia,2020-10-12,-0.028,0.202,0.202,-0.054,-0.061,NA,TRUE
Mozambique,2020-10-12,-0.017,0.066,0.066,-0.017,-0.154,0.002,FALSE
Mauritania,2020-10-12,0.089,0.127,0.127,0.089,-0.047,0.003,FALSE
Montserrat,2020-10-12,-0.011,0.029,-0.011,-0.289,-0.289,0,FALSE
Mauritius,2020-10-12,-0.037,-0.037,-0.037,-0.109,-0.335,0,TRUE
Malawi,2020-10-12,-0.092,-0.035,-0.035,-0.092,-0.19,0.001,FALSE
Malaysia,2020-10-12,-0.094,0.005,-0.082,-0.094,-0.113,0.01,TRUE
Namibia,2020-10-12,0.077,0.241,0.241,0.077,-0.075,0.029,FALSE
New Caledonia,2020-10-12,-0.121,-0.105,-0.121,-0.152,-0.226,NA,FALSE
Niger,2020-10-12,0.002,0.201,0.06,0.002,-0.042,0,FALSE
Nigeria,2020-10-12,-0.104,0.001,0.001,-0.104,-0.135,0,FALSE
Nicaragua,2020-10-12,0.447,0.447,0.447,-0.023,-0.023,0.004,FALSE
Niue,2020-10-12,-0.084,-0.038,-0.084,-0.095,-0.114,NA,FALSE
Netherlands,2020-10-12,0.34,0.34,0.34,0.271,0.24,0.103,TRUE
Norway,2020-10-12,-0.079,0.075,0.075,-0.079,-0.079,0.002,TRUE
Nepal,2020-10-12,0.697,0.697,0.697,0.537,0.328,0.046,FALSE
Nauru,2020-10-12,-0.08,-0.056,-0.056,-0.08,-0.159,NA,FALSE
New Zealand,2020-10-12,-0.103,-0.095,-0.098,-0.116,-0.148,0,TRUE
Oman,2020-10-12,0.193,0.348,0.276,0.18,0.18,0.165,TRUE
Pakistan,2020-10-12,0.277,0.318,0.318,0.277,0.26,0.004,FALSE
Panama,2020-10-12,0.235,0.32,0.32,0.235,0.235,0.225,TRUE
Pitcairn,2020-10-12,-0.09,-0.042,-0.09,-0.101,-0.116,NA,FALSE
Peru,2020-10-12,0.294,0.543,0.481,0.294,0.294,0.489,TRUE
Philippines,2020-10-12,-0.003,0.122,0.122,-0.003,-0.003,0.063,TRUE
Palau,2020-10-12,-0.116,-0.002,-0.065,-0.116,-0.149,NA,FALSE
Papua New Guinea,2020-10-12,-0.128,0.013,0.013,-0.128,-0.128,0,FALSE
Poland,2020-10-12,0.87,0.87,0.87,0.511,0.481,0.135,TRUE
North Korea,2020-10-12,-0.006,0.067,-0.006,-0.041,-0.041,NA,FALSE
Portugal,2020-10-12,0.346,0.346,0.346,0.284,0.23,0.109,TRUE
Paraguay,2020-10-12,0.291,0.414,0.34,0.279,0.279,0.289,TRUE
Palestinian Territories,2020-10-12,0.103,0.202,0.202,0.103,0.103,0.136,TRUE
French Polynesia,2020-10-12,0.074,0.499,0.499,0.074,0.074,0.133,TRUE
Qatar,2020-10-12,0.041,0.041,0.041,0.024,0.024,0.017,TRUE
Romania,2020-10-12,0.919,0.919,0.919,0.729,0.572,0.303,TRUE
Russia,2020-10-12,1.536,1.536,1.536,1.025,0.545,0.114,TRUE
Rwanda,2020-10-12,0.125,0.125,0.125,0.078,-0.072,0.003,FALSE
Saudi Arabia,2020-10-12,0.322,0.322,0.322,0.275,0.145,0.068,FALSE
Sudan,2020-10-12,1.578,1.578,1.578,0.706,0.131,0,FALSE
Senegal,2020-10-12,-0.047,0.088,0.088,-0.047,-0.131,0.002,FALSE
Singapore,2020-10-12,-0.058,-0.041,-0.056,-0.114,-0.12,0.002,TRUE
St. Helena Ascension and Tristan da Cunha,2020-10-12,-0.128,-0.024,-0.128,-0.169,-0.169,NA,FALSE
Solomon Islands,2020-10-12,-0.084,-0.019,-0.072,-0.084,-0.121,NA,FALSE
Sierra Leone,2020-10-12,-0.069,-0.069,-0.069,-0.075,-0.181,0,FALSE
El Salvador,2020-10-12,0.324,0.336,0.324,0.158,0.101,0.059,FALSE
San Marino,2020-10-12,0.488,0.488,0.488,0.081,-0.017,0,TRUE
Somalia,2020-10-12,0.108,0.108,0.108,-0.057,-0.108,0,FALSE
St. Pierre and Miquelon,2020-10-12,-0.088,-0.043,-0.088,-0.196,-0.196,NA,FALSE
Serbia,2020-10-12,-0.009,0.238,0.232,-0.009,-0.009,0.02,TRUE
South Sudan,2020-10-12,0.136,0.136,0.136,0.07,-0.138,0.005,FALSE
São Tomé and Príncipe,2020-10-12,-0.008,0.021,-0.008,-0.103,-0.159,0,FALSE
Suriname,2020-10-12,0.038,0.097,0.097,0.038,-0.035,0.021,FALSE
Slovakia,2020-10-12,0.515,0.515,0.515,0.251,0.23,0.014,TRUE
Slovenia,2020-10-12,0.399,0.399,0.399,0.316,0.242,0.084,TRUE
Sweden,2020-10-12,0.041,0.041,0.041,-0.013,-0.014,-0.001,TRUE
Eswatini,2020-10-12,0.386,0.386,0.386,0.158,-0.01,0.021,FALSE
Sint Maarten,2020-10-12,-0.004,0.045,-0.004,-0.153,-0.153,NA,FALSE
Seychelles,2020-10-12,-1.077,-0.028,-0.361,-1.077,-1.077,NA,TRUE
Syria,2020-10-12,-0.015,0.196,0.058,-0.015,-0.015,0.016,FALSE
Turks and Caicos Islands,2020-10-12,0.123,0.123,0.123,-0.203,-0.203,0,FALSE
Chad,2020-10-12,0.115,0.115,0.115,0.088,-0.169,0.004,FALSE
Togo,2020-10-12,-0.046,0.063,0.063,-0.046,-0.114,0.001,FALSE
Thailand,2020-10-12,-0.083,-0.039,-0.039,-0.083,-0.083,0,TRUE
Tajikistan,2020-10-12,0.32,0.32,0.32,0.225,0.149,0.003,TRUE
Tokelau,2020-10-12,-0.064,-0.051,-0.064,-0.096,-0.111,NA,FALSE
Turkmenistan,2020-10-12,0.162,0.194,0.171,0.162,0.064,NA,FALSE
Timor-Leste,2020-10-12,0.042,0.042,0.042,-0.066,-0.092,NA,FALSE
Tonga,2020-10-12,-0.03,-0.03,-0.03,-0.071,-0.088,NA,FALSE
Trinidad and Tobago,2020-10-12,0.126,0.142,0.126,0.061,0.04,0.098,FALSE
Tunisia,2020-10-12,0.687,0.687,0.687,0.36,0.326,0.164,TRUE
Turkey,2020-10-12,0.465,0.465,0.465,0.326,0.24,0.067,FALSE
Tuvalu,2020-10-12,0.009,0.027,0.009,-0.038,-0.112,NA,FALSE
Taiwan,2020-10-12,-0.192,-0.033,-0.033,-0.192,-0.192,0,TRUE
Tanzania,2020-10-12,0.042,0.042,0.042,-0.028,-0.083,0,FALSE
Uganda,2020-10-12,-0.029,0.054,0.054,-0.029,-0.13,0.003,FALSE
Ukraine,2020-10-12,0.747,0.917,0.917,0.65,0.603,0.186,TRUE
Uruguay,2020-10-12,-0.148,0.076,0.076,-0.148,-0.167,0.011,TRUE
United States,2020-10-12,0.258,0.455,0.282,0.258,0.258,0.21,TRUE
Uzbekistan,2020-10-12,0.336,0.336,0.336,0.099,0.099,0.011,TRUE
Vatican,2020-10-12,0.099,0.394,0.126,0.099,0.03,NA,FALSE
Saint Vincent and the Grenadines,2020-10-12,-0.064,-0.056,-0.064,-0.159,-0.207,NA,FALSE
Venezuela,2020-10-12,0.273,0.273,0.273,0.107,0.052,0.022,FALSE
Virgin Islands (British),2020-10-12,-0.068,0.035,-0.068,-0.3,-0.3,0,FALSE
Vietnam,2020-10-12,0.066,0.066,0.066,-0.064,-0.064,0,FALSE
Vanuatu,2020-10-12,-0.039,-0.039,-0.039,-0.076,-0.133,NA,FALSE
Wallis and Futuna,2020-10-12,-0.029,-0.002,-0.029,-0.083,-0.141,NA,FALSE
Samoa,2020-10-12,-0.006,-0.006,-0.006,-0.062,-0.081,NA,FALSE
Yemen,2020-10-12,0.229,0.229,0.229,0.14,0.077,0.002,FALSE
South Africa,2020-10-12,0.236,0.275,0.236,0.168,0.168,0.185,TRUE
Zambia,2020-10-12,-0.023,0.083,0.083,-0.023,-0.088,0.008,FALSE
Zimbabwe,2020-10-12,0.14,0.14,0.14,0.014,-0.093,0.002,FALSE
European Union,2020-10-12,0.329,0.329,0.329,0.329,0.329,0.11,TRUE
Aruba,2020-10-19,0.459,0.459,0.459,0.22,0.22,0.117,TRUE
Afghanistan,2020-10-19,0.229,0.257,0.229,0.199,0.138,0.006,FALSE
Angola,2020-10-19,-0,0.148,0.148,-0,-0.09,0.011,FALSE
Anguilla,2020-10-19,-0.033,-0.024,-0.033,-0.117,-0.158,NA,FALSE
Albania,2020-10-19,0.859,0.859,0.859,0.512,0.512,0.148,TRUE
Andorra,2020-10-19,0.962,1.437,1.345,0.962,0.962,1.131,TRUE
United Arab Emirates,2020-10-19,0.1,0.163,0.1,0.087,0.084,0.026,FALSE
Argentina,2020-10-19,1.032,1.215,1.215,0.941,0.917,0.781,TRUE
Armenia,2020-10-19,1.143,1.345,1.345,1.143,0.754,0.299,FALSE
Antigua and Barbuda,2020-10-19,-0.202,-0.017,-0.143,-0.242,-0.242,0,TRUE
Australia,2020-10-19,-0.146,0.013,0.013,-0.146,-0.146,0.003,TRUE
Austria,2020-10-19,0.412,0.412,0.412,0.322,0.302,0.073,TRUE
Azerbaijan,2020-10-19,0.598,0.598,0.598,0.335,0.335,0.026,FALSE
Burundi,2020-10-19,0.218,0.218,0.218,0.005,-0.135,0,FALSE
Belgium,2020-10-19,0.808,0.808,0.808,0.674,0.63,0.271,TRUE
