location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Guernsey,2021-05-24,1.426,283.508,49.912,-26.235,-75.192,NA,FALSE
Ghana,2021-05-24,3035.361,22418.74,9856.565,-5609.177,-21294.42,783,FALSE
Gibraltar,2021-05-24,53.44,105.62,80.412,36.138,18.374,NA,FALSE
Guinea,2021-05-24,5842.687,11627.422,5842.687,-2989.176,-11034.807,159,FALSE
The Gambia,2021-05-24,1281.012,2443.174,1281.012,-227.653,-1784.629,178,FALSE
Guinea-Bissau,2021-05-24,1021.581,1681.449,1034.379,-262.817,-1512.29,68,FALSE
Equatorial Guinea,2021-05-24,332.538,1351.262,792.086,111.837,-804.675,113,FALSE
Greece,2021-05-24,9260.393,9260.393,9260.393,9260.393,9260.393,11822,TRUE
Grenada,2021-05-24,-24.193,131.296,14.612,-54.696,-76.823,1,FALSE
Greenland,2021-05-24,-41.904,-41.904,-41.904,-41.904,-41.904,NA,TRUE
Guatemala,2021-05-24,18822.074,18822.074,18822.074,18822.074,18822.074,8009,TRUE
Guyana,2021-05-24,624.562,1402.508,999.023,597.942,179.574,359,FALSE
Hong Kong,2021-05-24,1416.796,1416.796,1416.796,1416.796,1416.796,210,TRUE
Honduras,2021-05-24,17032.16,29138.806,21484.699,15264.947,11219.136,6188,FALSE
Croatia,2021-05-24,10030.442,10030.442,10030.442,10030.442,10030.442,7929,TRUE
Haiti,2021-05-24,11205.167,19015.881,12048.205,4397.348,-1703.255,288,FALSE
Hungary,2021-05-24,27032.832,27032.832,27032.832,27032.832,27032.832,29560,TRUE
Indonesia,2021-05-24,272588.15,454445.506,348352.617,111475.177,-12229.911,49455,FALSE
Isle of Man,2021-05-24,-19.775,269.246,53.87,-42.448,-111.723,NA,FALSE
India,2021-05-24,2978778.173,4786762.641,3322212.001,2558925.19,550133.681,307231,FALSE
Ireland,2021-05-24,1460.02,1460.02,1460.02,1460.02,1460.02,4941,TRUE
Iran,2021-05-24,158517.507,158517.507,158517.507,158517.507,158517.507,78848,TRUE
Iraq,2021-05-24,131211.656,208511.512,147235.628,80484.467,57817.685,16214,FALSE
Iceland,2021-05-24,-44.365,-44.365,-44.365,-44.365,-44.365,29,TRUE
Israel,2021-05-24,4993.193,4993.193,4993.193,4993.193,4993.193,6406,TRUE
Italy,2021-05-24,151036.482,151036.482,151036.482,151036.482,151036.482,125335,TRUE
Jamaica,2021-05-24,878.859,1927.47,1131.934,746.777,532.627,925,FALSE
Jersey,2021-05-24,4.925,451.454,85.759,-44.525,-141.243,NA,FALSE
Jordan,2021-05-24,21386.416,25572.814,21756.014,17106.814,13817.561,9384,FALSE
Japan,2021-05-24,-10672.987,-10672.987,-10672.987,-10672.987,-10672.987,12405,TRUE
Kazakhstan,2021-05-24,37163.587,37163.587,37163.587,37163.587,37163.587,7149,TRUE
Kenya,2021-05-24,34477.786,46644.662,34477.786,6673.901,-22287.165,3073,FALSE
Kyrgyzstan,2021-05-24,8332.05,8332.05,8332.05,8332.05,8332.05,1757,TRUE
Cambodia,2021-05-24,4394.31,13191.91,4533.028,-672.955,-4108.202,179,FALSE
Kiribati,2021-05-24,-8.108,80.298,4.331,-42.524,-80.731,NA,FALSE
Saint Kitts and Nevis,2021-05-24,-12.661,66.916,18.21,-23.512,-43.537,NA,FALSE
South Korea,2021-05-24,-4858.433,-4858.433,-4858.433,-4858.433,-4858.433,1938,TRUE
Kuwait,2021-05-24,5525.782,8404.886,6090.241,5099.134,4847.835,1741,FALSE
Laos,2021-05-24,4720.073,6472.994,4720.073,447.783,-1199.587,2,FALSE
Lebanon,2021-05-24,10464.14,10464.14,10464.14,10464.14,10464.14,7684,TRUE
Liberia,2021-05-24,831.14,2660.771,831.14,-2108.665,-4687.119,85,FALSE
Libya,2021-05-24,16977.112,20159.031,16977.112,10887.199,7640.711,3112,FALSE
Saint Lucia,2021-05-24,197.615,355.597,224.633,90.334,-27.843,77,FALSE
Liechtenstein,2021-05-24,51.179,51.179,51.179,51.179,51.179,57,TRUE
Sri Lanka,2021-05-24,3380.166,17195.378,7878.572,-92.317,-6364.554,1243,FALSE
Lesotho,2021-05-24,658.811,2194.435,1431.398,490.523,-949.066,326,FALSE
Lithuania,2021-05-24,9895.518,9895.518,9895.518,9895.518,9895.518,4195,TRUE
Luxembourg,2021-05-24,240.229,240.229,240.229,240.229,240.229,810,TRUE
Latvia,2021-05-24,2983.315,2983.315,2983.315,2983.315,2983.315,2328,TRUE
Macau,2021-05-24,-16.716,-16.716,-16.716,-16.716,-16.716,NA,TRUE
Morocco,2021-05-24,35676.363,64179.501,42063.064,27475.935,15747.469,9126,FALSE
Monaco,2021-05-24,129.983,129.983,129.983,129.983,129.983,32,TRUE
Moldova,2021-05-24,10267.626,10267.626,10267.626,10267.626,10267.626,6080,TRUE
Madagascar,2021-05-24,15316.78,18545.837,15316.78,-4794.645,-20528.971,806,FALSE
Maldives,2021-05-24,249.476,1008.278,609.309,249.476,27.375,139,FALSE
Mexico,2021-05-24,476604.577,476604.577,476604.577,476604.577,476604.577,221695,TRUE
Marshall Islands,2021-05-24,4.544,53.824,18.69,-7.752,-37.785,NA,FALSE
North Macedonia,2021-05-24,9915.193,9915.193,9915.193,9915.193,9915.193,5329,TRUE
Mali,2021-05-24,3480.393,18064.784,7119.449,-5167.182,-19283.446,514,FALSE
Malta,2021-05-24,354.084,354.084,354.084,354.084,354.084,417,TRUE
Myanmar,2021-05-24,49244.606,80151.085,49244.606,25459.686,-587.606,3216,FALSE
Montenegro,2021-05-24,2227.84,2241.979,2233.876,2224.582,2213.926,1574,FALSE
Mongolia,2021-05-24,-1869.774,-1869.774,-1869.774,-1869.774,-1869.774,255,TRUE
Mozambique,2021-05-24,22699.603,32994.638,22699.603,6581.151,-5959.191,831,FALSE
Mauritania,2021-05-24,3141.225,5099.619,3426.818,568.252,-3704.923,460,FALSE
Montserrat,2021-05-24,7.913,19.465,7.913,-0.998,-3.594,NA,FALSE
Mauritius,2021-05-24,-558.438,-558.438,-558.438,-558.438,-558.438,17,TRUE
Malawi,2021-05-24,6800.26,13100.152,6800.26,-1619.066,-14908.076,1154,FALSE
Malaysia,2021-05-24,-18389.405,-18389.405,-18389.405,-18389.405,-18389.405,2309,TRUE
Namibia,2021-05-24,3582.574,4665.661,3582.574,2036.224,-216.702,774,FALSE
New Caledonia,2021-05-24,-79.519,106.254,-33.213,-84.491,-225.887,NA,FALSE
Niger,2021-05-24,18840.763,38539.712,18840.763,-2019.078,-15902.745,192,FALSE
Nigeria,2021-05-24,98398.528,115618.778,98398.528,-31608.055,-164761.331,2067,FALSE
Nicaragua,2021-05-24,13391.803,16833.051,14854.954,10555.054,7705.465,185,FALSE
Niue,2021-05-24,-0.266,1.874,0.122,-0.37,-0.923,NA,FALSE
Netherlands,2021-05-24,19748.203,19748.203,19748.203,19748.203,19748.203,17827,TRUE
Norway,2021-05-24,-747.987,-747.987,-747.987,-747.987,-747.987,782,TRUE
Nepal,2021-05-24,53435.179,65428.131,53435.179,34403.813,21765.815,6531,FALSE
Nauru,2021-05-24,-0.287,10.869,4.699,-0.75,-5.949,NA,FALSE
New Zealand,2021-05-24,-2035.224,-2035.224,-2035.224,-2035.224,-2035.224,26,TRUE
Oman,2021-05-24,2126.693,2126.693,2126.693,2126.693,2126.693,2274,TRUE
Pakistan,2021-05-24,524577.403,591656.714,524577.403,315548.789,174312.36,20400,FALSE
Panama,2021-05-24,6239.947,6239.947,6239.947,6239.947,6239.947,6346,TRUE
Pitcairn,2021-05-24,-0.013,0.055,0.003,-0.013,-0.031,NA,FALSE
Peru,2021-05-24,191673.34,191673.34,191673.34,191673.34,191673.34,180818,TRUE
Philippines,2021-05-24,40388.084,40388.084,40388.084,40388.084,40388.084,19983,TRUE
Palau,2021-05-24,0.006,15.149,4.312,-4.082,-13.447,NA,FALSE
Papua New Guinea,2021-05-24,-270.113,5526.139,2405.335,-1287.364,-3768.182,156,FALSE
Poland,2021-05-24,118639.079,118639.079,118639.079,118639.079,118639.079,72945,TRUE
North Korea,2021-05-24,-3904.067,30109.629,8704.223,-3904.067,-11772.55,NA,FALSE
Portugal,2021-05-24,19882.574,19882.574,19882.574,19882.574,19882.574,17018,TRUE
Paraguay,2021-05-24,12201.439,12201.439,12201.439,12201.439,12201.439,8474,TRUE
Palestinian Territories,2021-05-24,11245.69,19367.533,13441.651,9451.071,6530.604,3470,FALSE
French Polynesia,2021-05-24,-70.598,-70.598,-70.598,-70.598,-70.598,NA,TRUE
Qatar,2021-05-24,718.793,718.793,718.793,718.793,718.793,547,TRUE
Romania,2021-05-24,62045.147,62045.147,62045.147,62045.147,62045.147,29977,TRUE
Russia,2021-05-24,537055.747,537055.747,537055.747,537055.747,537055.747,116812,TRUE
Rwanda,2021-05-24,10561.345,14419.097,10561.345,1360.09,-8331.04,349,FALSE
Saudi Arabia,2021-05-24,66782.466,172714.306,75633.523,35320.054,13073.776,7264,FALSE
Sudan,2021-05-24,122802.344,172344.888,122802.344,58914.506,28018.637,2600,FALSE
Senegal,2021-05-24,5597.997,12494.314,5736.412,-1348.926,-10086.602,1132,FALSE
Singapore,2021-05-24,-331.049,-331.049,-331.049,-331.049,-331.049,32,TRUE
St. Helena Ascension and Tristan da Cunha,2021-05-24,3.821,14.479,5.687,-1.194,-4.463,NA,FALSE
Solomon Islands,2021-05-24,-113.824,477.423,131.207,-133.873,-272.845,NA,FALSE
Sierra Leone,2021-05-24,514.191,4618.872,514.191,-3322.823,-8847.968,79,FALSE
El Salvador,2021-05-24,11776.543,15238.174,12868.322,8860.957,7384.862,2220,FALSE
San Marino,2021-05-24,111.284,111.284,111.284,111.284,111.284,90,TRUE
Somalia,2021-05-24,16439.679,17193.658,16439.679,809.594,-10052.768,767,FALSE
Serbia,2021-05-24,27933.884,27933.884,27933.884,27933.884,27933.884,6788,TRUE
South Sudan,2021-05-24,23491.067,23491.067,23491.067,6182.662,-1431.677,115,FALSE
São Tomé and Príncipe,2021-05-24,109.186,252.18,121.716,-7.167,-154.247,37,FALSE
Suriname,2021-05-24,334.757,1048.929,664.396,334.757,108.422,256,FALSE
Slovakia,2021-05-24,17335.161,17335.161,17335.161,17335.161,17335.161,12296,TRUE
Slovenia,2021-05-24,3935.39,3935.39,3935.39,3935.39,3935.39,4355,TRUE
Sweden,2021-05-24,9727.479,9727.479,9727.479,9727.479,9727.479,14366,TRUE
Eswatini,2021-05-24,2937.519,2937.519,2937.519,1390.402,629.925,672,FALSE
Sint Maarten,2021-05-24,25.913,83.781,34.32,-3.945,-22.468,NA,FALSE
Seychelles,2021-05-24,-139.568,-139.568,-139.568,-139.568,-139.568,38,TRUE
Syria,2021-05-24,13208.687,47407.313,21655.531,10583.961,6798.367,1740,FALSE
Turks and Caicos Islands,2021-05-24,63.146,93.092,63.146,-4.198,-23.062,NA,FALSE
Chad,2021-05-24,22466.526,34428.944,22466.526,2451.436,-12063.98,173,FALSE
Togo,2021-05-24,3179.042,7682.305,4386.54,-758.17,-5429.015,125,FALSE
Thailand,2021-05-24,6457.707,6457.707,6457.707,6457.707,6457.707,806,TRUE
Tajikistan,2021-05-24,14832.275,17744.24,14832.275,11612.385,8892.657,91,FALSE
Tokelau,2021-05-24,-0.162,1.219,0.117,-0.287,-0.909,NA,FALSE
Turkmenistan,2021-05-24,3915.23,8603.152,3915.23,800.627,-862.305,NA,FALSE
Timor-Leste,2021-05-24,879.94,1547.004,879.94,-41.425,-508.7,13,FALSE
Tonga,2021-05-24,10.306,55.247,10.306,-26.409,-64.153,NA,FALSE
Trinidad and Tobago,2021-05-24,451.245,1181.846,790.841,406.682,126.521,390,FALSE
Tunisia,2021-05-24,11150.452,14708.614,12816.044,10218.941,8692.305,12273,FALSE
Turkey,2021-05-24,162601.171,216350.895,176933.602,117772.773,76031.909,46446,FALSE
Tuvalu,2021-05-24,2.004,8.907,3.088,-0.726,-6.093,NA,FALSE
Taiwan,2021-05-24,-7611.368,-7611.368,-7611.368,-7611.368,-7611.368,29,TRUE
Tanzania,2021-05-24,24002.541,46064.93,25054.009,-1919.092,-39494.632,21,FALSE
Uganda,2021-05-24,17249.217,37464.063,18258.952,-4050.829,-32975.035,357,FALSE
Ukraine,2021-05-24,92340.986,92340.986,92340.986,92340.986,92340.986,51425,TRUE
Uruguay,2021-05-24,1506.576,1506.576,1506.576,1506.576,1506.576,3922,TRUE
United States,2021-05-24,718363.566,718363.566,718363.566,718363.566,718363.566,589538,TRUE
Uzbekistan,2021-05-24,18933.554,18933.554,18933.554,18933.554,18933.554,680,TRUE
Vatican,2021-05-24,-0.312,3.204,0.677,-0.312,-1.002,NA,FALSE
Saint Vincent and the Grenadines,2021-05-24,-3.891,137.875,42.216,-14.813,-48.139,12,FALSE
Venezuela,2021-05-24,34976.342,57813.327,40290.71,24694.375,8133.471,2528,FALSE
Virgin Islands (British),2021-05-24,48.366,111.134,48.366,-10.754,-30.815,NA,FALSE
Vietnam,2021-05-24,36502.007,51281.788,36502.007,3003.13,-12558.469,44,FALSE
Vanuatu,2021-05-24,-54.383,187.086,27.963,-79.19,-138.454,1,FALSE
Wallis and Futuna,2021-05-24,-0.037,14.98,5.473,-0.263,-6.486,NA,FALSE
Samoa,2021-05-24,8.668,59.522,12.132,-40.79,-95.509,NA,FALSE
Yemen,2021-05-24,49980.473,76597.723,49980.473,27288.463,13175.82,1310,FALSE
South Africa,2021-05-24,135147.863,135147.863,135147.863,135147.863,135147.863,55874,TRUE
Zambia,2021-05-24,12758.951,17331.599,12758.951,5144.059,-5247.503,1271,FALSE
Zimbabwe,2021-05-24,19661.775,23455.567,19661.775,8713.572,1299.168,1586,FALSE
European Union,2021-05-24,784947.048,784947.271,784947.048,784945.789,784944.883,720100,FALSE
Aruba,2021-05-31,152.27,152.27,152.27,152.27,152.27,NA,TRUE
Afghanistan,2021-05-31,40753.329,74474.873,50523.067,30380.724,13160.248,2944,FALSE
Angola,2021-05-31,18179.518,24390.685,18179.518,-1390.851,-19943.972,766,FALSE
Anguilla,2021-05-31,24.444,56.949,24.444,-0.09,-9.991,NA,FALSE
Albania,2021-05-31,10653.625,10653.625,10653.625,10653.625,10653.625,2451,TRUE
Andorra,2021-05-31,137.735,226.993,171.762,120.555,104.204,127,FALSE
United Arab Emirates,2021-05-31,10876.588,21475.77,11924.9,6009.303,3865.705,1680,FALSE
Argentina,2021-05-31,92529.675,112269.755,102033.529,92529.675,90568.761,78093,FALSE
Armenia,2021-05-31,8616.698,11631.675,10158.667,7583.958,6296.857,4438,FALSE
Antigua and Barbuda,2021-05-31,-19.201,44.639,1.082,-33.224,-41.722,42,FALSE
Australia,2021-05-31,-1835.976,-1835.976,-1835.976,-1835.976,-1835.976,910,TRUE
Austria,2021-05-31,10139.264,10139.264,10139.264,10139.264,10139.264,10603,TRUE
Azerbaijan,2021-05-31,19318.454,25973.443,21590.934,16280.054,8757.514,4913,FALSE
Burundi,2021-05-31,13142.949,13142.949,13142.949,-871.191,-9325.315,6,FALSE
Belgium,2021-05-31,18276.543,18276.543,18276.543,18276.543,18276.543,24955,TRUE
Benin,2021-05-31,2944.813,9278.373,3550.741,-2821.207,-7810.039,101,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2021-05-31,37.644,72.006,37.644,-7.635,-23.633,NA,FALSE
Burkina Faso,2021-05-31,19073.518,31266.141,19073.518,1403.544,-14982.656,166,FALSE
Bangladesh,2021-05-31,197459.16,320884.103,256545.028,173952.982,44026.994,12619,FALSE
Bulgaria,2021-05-31,33825.265,33825.265,33825.265,33825.265,33825.265,17700,TRUE
Bahrain,2021-05-31,2524.434,4822.439,3431.047,2136.092,1414.301,980,FALSE
Bahamas,2021-05-31,200.848,666.871,373.356,193.463,22.62,230,FALSE
Bosnia,2021-05-31,14039.299,14039.299,14039.299,14039.299,14039.299,9253,TRUE
Belarus,2021-05-31,37550.644,37885.413,37550.644,35961.817,34398.659,2851,FALSE
Belize,2021-05-31,240.982,527.927,343.873,238.459,190.832,324,FALSE
Bermuda,2021-05-31,36.938,112.12,44.969,31.124,19.422,NA,FALSE
Bolivia,2021-05-31,35833.437,35833.437,35833.437,35833.437,35833.437,14524,TRUE
Brazil,2021-05-31,521961.204,521961.204,521961.204,521961.204,521961.204,462791,TRUE
Barbados,2021-05-31,27.502,122.559,36.057,-62.964,-133.522,47,FALSE
Brunei,2021-05-31,-77.769,-5.257,-66.28,-101.477,-125.823,3,FALSE
Bhutan,2021-05-31,167.11,904.223,401.767,-52.381,-437.544,1,FALSE
Botswana,2021-05-31,3052.727,4445.504,3052.727,1872.436,781.531,849,FALSE
Central African Republic,2021-05-31,-80.131,3999.891,1748.022,-1561.769,-3993.903,98,FALSE
Canada,2021-05-31,16185.959,16185.959,16185.959,16185.959,16185.959,25548,TRUE
Switzerland,2021-05-31,9695.301,9695.301,9695.301,9695.301,9695.301,10712,TRUE
Chile,2021-05-31,28530.992,28530.992,28530.992,28530.992,28530.992,29300,TRUE
China,2021-05-31,190701.078,1002820.435,407572.515,27500.595,-210779.547,4636,FALSE
Ivory Coast,2021-05-31,8677.516,18362.309,8677.516,-4996.05,-17216.193,305,FALSE
Cameroon,2021-05-31,25967.328,33042.975,25967.328,9386.315,-7521.645,1275,FALSE
Congo,2021-05-31,90662.741,109724.181,90662.741,5816.7,-60331.856,782,FALSE
Congo-Brazzaville,2021-05-31,6679.077,6679.077,6679.077,889.262,-4979.61,153,FALSE
Cook Islands,2021-05-31,-1.832,22.834,3.147,-3.082,-9.649,NA,FALSE
Colombia,2021-05-31,110128.612,110128.612,110128.612,110128.612,110128.612,88774,TRUE
Comoros,2021-05-31,743.383,946.331,743.383,43.616,-489.087,146,FALSE
Cape Verde,2021-05-31,771.667,1095.946,771.667,409.858,131.073,264,FALSE
Costa Rica,2021-05-31,3369.182,5328.887,3961.044,3177.601,2913.111,4041,FALSE
Cuba,2021-05-31,4644.495,8756.013,6185.447,4386.299,2202.727,958,FALSE
Curaçao,2021-05-31,142.03,362.399,152.059,17.733,-33.224,NA,FALSE
Cayman Islands,2021-05-31,41.314,148.024,61.434,0.16,-44.416,NA,FALSE
Cyprus,2021-05-31,215.494,215.717,215.494,214.234,213.329,361,FALSE
Czech Republic,2021-05-31,35394.248,35394.248,35394.248,35394.248,35394.248,30108,TRUE
Germany,2021-05-31,54698.225,54698.225,54698.225,54698.225,54698.225,88601,TRUE
Djibouti,2021-05-31,2772.662,3143.785,2772.662,905.315,333.79,154,FALSE
Dominica,2021-05-31,-13.452,85.963,8.458,-27.922,-58.457,NA,FALSE
Denmark,2021-05-31,-643.512,-643.512,-643.512,-643.512,-643.512,2516,TRUE
Dominican Republic,2021-05-31,3844.071,8479.789,5151.709,3127.86,1896.036,3628,FALSE
Algeria,2021-05-31,27579.805,56410.112,34723.742,20010.887,12442.426,3472,FALSE
Ecuador,2021-05-31,61791.078,61791.078,61791.078,61791.078,61791.078,20572,TRUE
Egypt,2021-05-31,203728.793,203728.793,203728.793,203728.793,203728.793,15096,TRUE
Eritrea,2021-05-31,361.383,6143.097,904.032,-1146.031,-3480.346,14,FALSE
Spain,2021-05-31,91085.399,91085.399,91085.399,91085.399,91085.399,79953,TRUE
Estonia,2021-05-31,1740.97,1740.97,1740.97,1740.97,1740.97,1252,TRUE
Ethiopia,2021-05-31,115282.565,120168.48,115282.565,25631.038,-71584.408,4165,FALSE
Finland,2021-05-31,1178.312,1178.312,1178.312,1178.312,1178.312,956,TRUE
Fiji,2021-05-31,-4.109,404.098,8.583,-236.577,-427.381,4,FALSE
Falkland Islands,2021-05-31,6.959,10.224,6.959,0.698,-2.469,NA,FALSE
France,2021-05-31,77627.855,77627.855,77627.855,77627.855,77627.855,109693,TRUE
Faroe Islands,2021-05-31,-45.264,-45.264,-45.264,-45.264,-45.264,1,TRUE
Micronesia,2021-05-31,57.522,139.038,57.522,-2.296,-59.866,NA,FALSE
Gabon,2021-05-31,1949.18,2434.801,1949.18,144.929,-939.698,152,FALSE
Britain,2021-05-31,110957.816,110957.816,110957.816,110957.816,110957.816,128045,TRUE
Georgia,2021-05-31,6663.401,6663.401,6663.401,6663.401,6663.401,4773,TRUE
Guernsey,2021-05-31,1.87,289.449,53.404,-26.057,-76.255,NA,FALSE
Ghana,2021-05-31,3387.829,22954.097,10156.965,-5484.927,-21162.02,785,FALSE
Gibraltar,2021-05-31,53.254,107.45,80.201,36.264,17.851,NA,FALSE
Guinea,2021-05-31,6112.823,12068.857,6112.823,-2944.778,-10921.489,161,FALSE
The Gambia,2021-05-31,1342.632,2559.922,1342.632,-211.979,-1757.476,179,FALSE
Guinea-Bissau,2021-05-31,1068.759,1718.611,1068.759,-245.13,-1506.921,68,FALSE
Equatorial Guinea,2021-05-31,349.834,1380.327,818.979,130.158,-796.954,118,FALSE
Greece,2021-05-31,9336.817,9336.817,9336.817,9336.817,9336.817,12095,TRUE
Grenada,2021-05-31,-24.491,135.426,15.084,-54.373,-76.888,1,FALSE
Greenland,2021-05-31,-46.532,-46.532,-46.532,-46.532,-46.532,NA,TRUE
Guatemala,2021-05-31,19395.349,19395.349,19395.349,19395.349,19395.349,8165,TRUE
Guyana,2021-05-31,665.174,1455.257,1057.726,645.384,215.647,389,FALSE
Hong Kong,2021-05-31,1436.502,1436.502,1436.502,1436.502,1436.502,210,TRUE
Honduras,2021-05-31,17366.392,29869.447,22036.917,15621.184,11493.568,6353,FALSE
Croatia,2021-05-31,10287.373,10287.373,10287.373,10287.373,10287.373,8026,TRUE
Haiti,2021-05-31,11485.408,19989.605,12403.523,4605.801,-1651.016,309,FALSE
Hungary,2021-05-31,27200.966,27200.966,27200.966,27200.966,27200.966,29733,TRUE
Indonesia,2021-05-31,279142.643,464642.94,355476.147,114611.528,-11559.048,50578,FALSE
Isle of Man,2021-05-31,-20.615,275.169,54.913,-42.944,-112.495,NA,FALSE
India,2021-05-31,3203181.795,5188034.788,3676261.885,2710026.754,612094.787,331895,FALSE
Ireland,2021-05-31,1475.148,1475.148,1475.148,1475.148,1475.148,4941,TRUE
Iran,2021-05-31,160974.955,160974.955,160974.955,160974.955,160974.955,80156,TRUE
Iraq,2021-05-31,136384.741,216378.337,152018.965,82308.132,59090.512,16375,FALSE
Iceland,2021-05-31,-50.51,-50.51,-50.51,-50.51,-50.51,30,TRUE
Israel,2021-05-31,4977.517,4977.517,4977.517,4977.517,4977.517,6412,TRUE
Italy,2021-05-31,151958.232,151958.232,151958.232,151958.232,151958.232,126128,TRUE
Jamaica,2021-05-31,935.058,1995.897,1176.735,777.994,568.222,948,FALSE
Jersey,2021-05-31,5.08,462.589,91.254,-39.611,-142.733,NA,FALSE
Jordan,2021-05-31,21682.199,25825.611,22122.127,17321.207,13971.927,9462,FALSE
Japan,2021-05-31,-9410.652,-9410.652,-9410.652,-9410.652,-9410.652,13059,TRUE
Kazakhstan,2021-05-31,37841.659,37841.659,37841.659,37841.659,37841.659,7321,TRUE
Kenya,2021-05-31,36090.422,48812.28,36090.422,7585.541,-21631.655,3172,FALSE
Kyrgyzstan,2021-05-31,8362.476,8362.476,8362.476,8362.476,8362.476,1808,TRUE
Cambodia,2021-05-31,4676.768,13541.22,4852.378,-358.326,-4003.855,214,FALSE
Kiribati,2021-05-31,-8.042,81.22,4.128,-43.368,-81.697,NA,FALSE
Saint Kitts and Nevis,2021-05-31,-12.722,68.07,18.588,-23.407,-44.135,NA,FALSE
South Korea,2021-05-31,-4972.555,-4972.555,-4972.555,-4972.555,-4972.555,1963,TRUE
Kuwait,2021-05-31,5733.297,9043.213,6331.184,5207.157,4906.038,1772,FALSE
Laos,2021-05-31,4905.55,6553.646,4905.55,486.569,-1221.642,3,FALSE
Lebanon,2021-05-31,10548.829,10548.829,10548.829,10548.829,10548.829,7729,TRUE
Liberia,2021-05-31,919.023,2766.412,919.023,-2083.884,-4677.244,86,FALSE
Libya,2021-05-31,17279.376,20500.504,17279.376,11085.329,7778.327,3126,FALSE
Saint Lucia,2021-05-31,202.898,365.484,234.614,94.239,-24.823,79,FALSE
Liechtenstein,2021-05-31,52.191,52.191,52.191,52.191,52.191,57,TRUE
Sri Lanka,2021-05-31,4192.791,18043.376,8758.832,749.573,-5660.755,1441,FALSE
Lesotho,2021-05-31,691.078,2273.494,1494.639,524.737,-918.5,326,FALSE
Lithuania,2021-05-31,10034.49,10034.49,10034.49,10034.49,10034.49,4266,TRUE
Luxembourg,2021-05-31,231.164,231.164,231.164,231.164,231.164,815,TRUE
Latvia,2021-05-31,3031.666,3031.666,3031.666,3031.666,3031.666,2376,TRUE
Macau,2021-05-31,-17.504,-17.504,-17.504,-17.504,-17.504,NA,TRUE
Morocco,2021-05-31,36057.609,65186.36,42723.753,27824.137,15789.085,9147,FALSE
Monaco,2021-05-31,135.137,135.137,135.137,135.137,135.137,32,TRUE
Moldova,2021-05-31,10372.631,10372.631,10372.631,10372.631,10372.631,6107,TRUE
Madagascar,2021-05-31,16100.902,19201.199,16100.902,-4737.724,-20561.874,839,FALSE
Maldives,2021-05-31,278.865,1053.008,658.436,278.865,71.473,160,FALSE
Mexico,2021-05-31,476554.873,476554.873,476554.873,476554.873,476554.873,223568,TRUE
Marshall Islands,2021-05-31,4.62,54.35,19.113,-7.669,-35.568,NA,FALSE
North Macedonia,2021-05-31,10112.235,10112.235,10112.235,10112.235,10112.235,5413,TRUE
Mali,2021-05-31,4993.129,20020.179,7911.711,-4726.05,-18978.425,517,FALSE
Malta,2021-05-31,335.678,335.678,335.678,335.678,335.678,419,TRUE
Myanmar,2021-05-31,50397.367,80826.477,50397.367,26130.653,-662.956,3217,FALSE
Montenegro,2021-05-31,2250.682,2279.127,2263.687,2243.739,2223.114,1584,FALSE
Mongolia,2021-05-31,-1891.476,-1891.476,-1891.476,-1891.476,-1891.476,276,TRUE
Mozambique,2021-05-31,23620.442,34013.022,23620.442,6936.921,-5529.361,836,FALSE
Mauritania,2021-05-31,3241.908,5304.116,3523.968,662.906,-3718.343,463,FALSE
Montserrat,2021-05-31,8.101,19.699,8.101,-1.003,-3.583,NA,FALSE
Mauritius,2021-05-31,-574.006,-574.006,-574.006,-574.006,-574.006,18,TRUE
Malawi,2021-05-31,7168.954,13515.701,7168.954,-1440.07,-14864.149,1155,FALSE
Malaysia,2021-05-31,-18493.605,-18493.605,-18493.605,-18493.605,-18493.605,2796,TRUE
Namibia,2021-05-31,3814.599,4925.239,3814.599,2254.204,-106.19,830,FALSE
New Caledonia,2021-05-31,-81.231,107.926,-34.909,-86.761,-232.21,NA,FALSE
Niger,2021-05-31,20996.473,40667.29,20996.473,-1537.816,-15468.927,192,FALSE
Nigeria,2021-05-31,103440.716,118994.276,103440.716,-30266.746,-165515.237,2099,FALSE
Nicaragua,2021-05-31,13538.814,17166.196,15049.405,10773.826,7746.641,186,FALSE
Niue,2021-05-31,-0.273,1.898,0.119,-0.376,-0.941,NA,FALSE
Netherlands,2021-05-31,19971.424,19971.424,19971.424,19971.424,19971.424,17897,TRUE
Norway,2021-05-31,-728.78,-728.78,-728.78,-728.78,-728.78,783,TRUE
Nepal,2021-05-31,56110.542,67791.485,56110.542,36968.473,23927.481,7386,FALSE
Nauru,2021-05-31,-0.285,10.955,4.718,-0.671,-6.009,NA,FALSE
New Zealand,2021-05-31,-2062.994,-2062.994,-2062.994,-2062.994,-2062.994,26,TRUE
Oman,2021-05-31,2230.516,2230.516,2230.516,2230.516,2230.516,2345,TRUE
Pakistan,2021-05-31,555083.729,629684.559,555083.729,339282.802,179788.526,20850,FALSE
Panama,2021-05-31,6251.501,6251.501,6251.501,6251.501,6251.501,6371,TRUE
Pitcairn,2021-05-31,-0.014,0.056,0.003,-0.014,-0.032,NA,FALSE
