iso3c,location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths,demography_adjusted_ifr_percent,aged_65_older_pct
ATG,Antigua and Barbuda,2020-04-13,1.1617667617904022,101.77076833283922,0.12,-0.008,0,0.286,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-01-18,9.061780741965137,109.2060756082978,0.213,-0.067,0,0.125,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-04-06,1.1617667617904022,94.10310770502258,0.149,0,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-11-02,0,52.51185763292618,0.061,-0.142,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-08-02,80.6266132682539,184.48856177231588,0.381,0.024,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-04-27,1.1617667617904022,32.0647626254151,0.005,-0.153,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-04-12,57.855984737162025,161.2532265365078,0.352,0.125,6.970600570742413,0.25,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-01-04,0,86.43544707720592,0.135,-0.156,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-01-11,18.123561483930274,135.4620044247609,0.245,-0.02,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-08-09,78.30307974467311,194.01504921899715,0.351,0.043,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-11-15,124.30904351157304,218.64450456895366,0.535,0.285,25.558868759388847,0.25,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-02-15,82.25308673476047,183.79150171524162,0.457,0.251,26.25592881646309,0.25,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-09-06,174.72972097327647,284.4005032862904,0.831,0.522,85.04132696305743,0.375,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-11-29,113.38843595074324,214.22979087415015,0.488,0.04,0,1.125,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-09-28,0,74.12071940222766,0.07,-0.235,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-01-01,0,2.5558868759388846,0,-0.036,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-09-20,368.0477101351994,447.5125566416629,1.584,1.178,214.69449757886633,0.875,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-06-07,0,107.11489543707508,0.126,-0.101,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-03-01,154.74733267048157,246.06220014720716,0.804,0.604,98.5178213998261,0.125,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-11-09,0,79.46484650646352,0.1,-0.108,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-07-27,0,54.6030378041489,-0.022,-0.114,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-01-06,0,6.505893866026252,0,-0.04,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-10-26,0,62.9677584890398,0.048,-0.2,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-08-30,147.07967204266492,249.08279372786222,0.633,0.318,34.3882961489959,0.125,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-10-18,192.62092910484867,286.4916834575132,0.871,0.536,91.31486747672561,0.25,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-12-06,75.51483951637614,197.73270285672643,0.388,0.11,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-10-19,0,69.00894565034989,0.065,-0.2,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-05-10,7.667660627816654,92.01192753379985,0.157,-0.063,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-07-12,0.9294134094323218,161.02087318414974,0.33,-0.063,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-03-29,0.6970600570742413,99.44723480925842,0.146,-0.039,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-11-23,0,59.71481155602667,0.063,-0.134,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-06-01,0,43.9147835956772,-0.086,-0.288,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-05-03,0,90.85016077200945,0.105,-0.125,0,0.125,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-02-24,0,8.364720684890894,-0.024,-0.268,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-05-24,0,163.8091134124467,0.185,-0.069,0,1.125,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-03-09,3.0205935806550452,26.023575464105008,0.013,-0.13,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-02-03,0,6.273540513668172,-0.015,-0.268,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-07-05,4.182360342445447,128.02669714930232,0.229,-0.056,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-08-03,0,47.86479058576457,0.021,-0.477,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-12-14,74.8177794593019,216.78567775008904,0.357,0.099,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-06-22,0,50.65303081406153,-0.014,-0.288,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-06-14,0,112.45902254131093,0.168,-0.096,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-03-16,3.0205935806550452,14.173554493842905,0.013,-0.154,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-01-25,7.667660627816654,82.25308673476047,0.19,-0.073,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-06-28,0,141.73554493842906,0.235,-0.07,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-08-10,0,65.98835206969484,0.036,-0.477,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-02-22,138.25024465305785,226.5445185491284,0.71,0.484,77.60601968759886,0.625,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-03-23,3.0205935806550452,32.0647626254151,0.013,-0.156,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-03-30,3.0205935806550452,25.326515407030765,0.013,-0.162,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-05-04,9.061780741965137,32.99417603484742,0.039,-0.151,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-07-13,0,39.73242325323176,-0.026,-0.127,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-10-04,363.4006430880378,501.1861810363795,1.689,1.356,252.8004473655915,2.625,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-02-10,0,13.941201141484825,-0.018,-0.268,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-12-07,0,62.038345079607474,0.074,-0.316,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-12-28,0,64.1295252508302,0.1,-0.316,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-09-14,0,79.23249315410543,0.04,-0.235,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-01-13,0,49.25891069991305,0.009,-0.029,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-05-18,9.061780741965137,29.973582454192375,0.039,-0.143,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-06-29,0,45.308903709825685,-0.025,-0.288,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-02-01,36.47947632021863,164.04146676480477,0.299,0.032,0,0.125,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-02-08,82.48544008711855,171.70912739262144,0.415,0.193,14.405907846200986,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-11-30,0,59.71481155602667,0.065,-0.145,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-07-19,13.244141084410584,116.64138288375638,0.255,0.006,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-09-13,236.76806605288394,355.0359224031469,1.118,0.78,134.06788431061238,0.25,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-02-17,0,14.173554493842905,-0.015,-0.268,0,NA,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-11-22,324.59763324423835,378.503610991313,1.397,0.925,167.06206034545983,1.25,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-12-13,79.00013980174735,199.5915296755911,0.359,0.1,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-08-24,0,68.31188559327565,0.03,-0.477,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-12-14,0,96.65899458096145,0.223,-0.316,0,0.125,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-10-05,0,80.85896662061198,0.067,-0.2,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-09-27,401.04188617004684,523.027396158039,1.811,1.464,257.67986776511117,1.125,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-12-21,0,56.46186462301354,0.086,-0.316,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2021-05-31,0,137.08847789126744,0.183,-0.068,0,0,FALSE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-07-20,0,41.126543367380236,-0.026,-0.138,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-04-20,1.1617667617904022,64.36187860318829,0.02,-0.116,0,0.125,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-08-31,0,64.82658530790444,0.03,-0.477,0,0,TRUE,0.430378985218555,6.933
ATG,Antigua and Barbuda,2020-10-12,0,65.75599871733675,0.048,-0.2,0,0,TRUE,0.430378985218555,6.933
AUS,Australia,2021-06-14,1888.4610729965534,2375.1367772172975,13.748,-4.476,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-04-06,2792.9938170816786,2792.9938170816786,20.333,-7.695,0,3,TRUE,0.728000179436322,15.504
AUS,Australia,2020-05-11,0,0,-14.661,-23.068,0,0.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-07-05,24.31318082051134,4306.592345111139,3.829,-1.962,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-11-16,0,1492.0325992790633,-0.199,-8.216,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-01-25,0,2791.3454658396104,1.881,-3.398,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-11-29,84.20327594900256,6895.602695986833,22.058,-0.548,0,7.25,FALSE,0.728000179436322,15.504
AUS,Australia,2021-08-16,0,8965.519768214435,5.854,-20.909,0,3.5,TRUE,0.728000179436322,15.504
AUS,Australia,2020-11-23,0,2468.9554354117,2.147,-10.953,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-04-20,1317.3073676197953,1317.3073676197953,9.59,-12.829,0,0.875,TRUE,0.728000179436322,15.504
AUS,Australia,2021-11-08,1407.5545981230493,7649.7233892332015,24.842,10.247,0,12.25,FALSE,0.728000179436322,15.504
AUS,Australia,2021-02-08,0,2588.1861752546592,3.807,-1.439,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-12-06,2153.982985573098,13210.298941748004,34.957,4.705,0,8.5,FALSE,0.728000179436322,15.504
AUS,Australia,2021-03-01,895.604174857254,2014.9720308253159,6.52,-2.066,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-03-22,891.6206593555883,2459.065327959289,6.672,-0.156,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-08-24,0,3692.032057026576,-7.175,-43.21,0,13,TRUE,0.728000179436322,15.504
AUS,Australia,2021-05-24,3273.9002919551826,3273.9002919551826,23.834,-6.644,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-12-07,0,2647.2520947621165,2.761,-3.953,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-12-21,2066.8950949504756,2495.191692681291,15.047,-2.41,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-04-27,0,0,-3.096,-22.349,0,2,TRUE,0.728000179436322,15.504
AUS,Australia,2020-03-16,2145.329141552238,2145.329141552238,15.618,-7.419,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-06-22,0,0,-22.963,-42.039,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-03-30,5108.515224377496,5108.515224377496,37.19,-5.565,0,1.25,TRUE,0.728000179436322,15.504
AUS,Australia,2020-05-25,0,0,-14.124,-24.614,0,0.375,TRUE,0.728000179436322,15.504
AUS,Australia,2021-05-17,2010.164339702616,2110.439040261787,14.634,-4.215,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-08-02,0,8668.129731624564,4.367,-12.995,0,0.875,TRUE,0.728000179436322,15.504
AUS,Australia,2021-07-12,852.3349547529542,6042.168840405833,6.205,-1.559,0,0.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-08-23,0,8710.712138711335,11.502,-32.509,0,2.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-05-31,0,2052.746746789387,4.934,-6.429,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-04-13,398.9010005805929,398.9010005805929,2.904,-9.221,0,3.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-05-03,4973.213059924368,4973.213059924368,36.205,-0.374,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-05-10,1908.1039252978705,1908.1039252978705,13.891,-8.347,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-04-26,3144.3673568492945,3144.3673568492945,22.891,-0.149,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-01-27,0,217.85708916006212,-1.255,-6.488,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2020-12-14,657.96687079236915,2165.9335320780956,4.79,-1.792,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-09-20,841.6206716795085,5577.196427538992,20.611,-2.38,0,10,FALSE,0.728000179436322,15.504
AUS,Australia,2020-03-23,3597.526585814645,3597.526585814645,26.19,-3.746,0,0.5,TRUE,0.728000179436322,15.504
AUS,Australia,2020-02-10,1323.3513221740468,1323.3513221740468,9.634,-7.123,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2020-08-31,0,3206.04316582336,-2.405,-31.267,0,17.5,TRUE,0.728000179436322,15.504
AUS,Australia,2021-02-15,0,2269.5049351214034,3.417,-6.207,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-01-04,298.6263000214218,3040.3838659954695,2.83,-2.875,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-01-20,0,171.42852917513082,0,-5.185,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2021-04-12,3344.5046701571196,4448.075826722024,24.348,0.72,0,0.125,TRUE,0.728000179436322,15.504
AUS,Australia,2021-11-15,1111.4008249647304,6189.558913967465,21.721,8.091,0,8.875,FALSE,0.728000179436322,15.504
AUS,Australia,2020-08-03,0,3954.1199045154776,-7.091,-22.324,0,8.875,TRUE,0.728000179436322,15.504
AUS,Australia,2021-10-25,1551.9226944075547,10314.83262245106,25.11,8.19,0,13.75,FALSE,0.728000179436322,15.504
AUS,Australia,2021-03-08,1625.5490498866172,2574.5872775075936,11.834,-0.761,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-07-19,695.4668615494289,17182.275984719225,8.517,-2.093,0,0.5,TRUE,0.728000179436322,15.504
AUS,Australia,2020-06-08,0,0,-19.677,-25.989,0,-0.125,TRUE,0.728000179436322,15.504
AUS,Australia,2021-09-06,529.1207487040095,6625.959905305117,14.459,-0.818,0,6.125,FALSE,0.728000179436322,15.504
AUS,Australia,2020-10-12,0,1665.6589301102856,-7.76,-21.496,0,0.625,TRUE,0.728000179436322,15.504
AUS,Australia,2021-06-28,55.6318544198141,3215.5211854652543,0.405,-10.474,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-02-17,966.8953660767195,966.8953660767195,7.039,-6.132,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2020-01-06,0,109.61535759755962,0,-3.73,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2020-07-06,0,399.17572578760434,-21.521,-33.953,0,0.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-08-30,349.58782592204165,6010.712804203025,13.522,-3.754,0,2.75,FALSE,0.728000179436322,15.504
AUS,Australia,2021-09-27,1370.0546073659896,6567.718161418695,23.711,3.808,0,11.125,FALSE,0.728000179436322,15.504
AUS,Australia,2021-10-04,1263.8733148560727,10068.953562175835,26.18,7.686,0,14,FALSE,0.728000179436322,15.504
AUS,Australia,2020-09-21,0,861.4008865843313,-11.584,-19.236,0,4.75,TRUE,0.728000179436322,15.504
AUS,Australia,2020-10-19,0,2570.0543115919054,-1.04,-19.81,0,0.875,TRUE,0.728000179436322,15.504
AUS,Australia,2021-07-26,699.313014447589,5923.350188373391,5.091,-4.028,0,1,TRUE,0.728000179436322,15.504
AUS,Australia,2020-07-20,0,747.2525630710832,-16.214,-31.496,0,2.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-02-01,2368.8180974560346,2622.2521009240763,17.245,-0.751,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-08-10,0,4313.185750079413,-3.67,-16.049,0,13.75,TRUE,0.728000179436322,15.504
AUS,Australia,2021-06-21,208.791157328685,2860.1641301959726,2.373,-10.472,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-12-28,321.1537669963589,3185.7135005045147,3.309,-3.033,0,0.125,TRUE,0.728000179436322,15.504
AUS,Australia,2020-09-14,0,1198.0766277768357,-11.807,-40.467,0,6.75,TRUE,0.728000179436322,15.504
AUS,Australia,2020-11-30,2114.0104679529354,2356.1807379335087,15.39,-3.306,0,0.125,TRUE,0.728000179436322,15.504
AUS,Australia,2021-03-29,1264.4227652700956,4700.136204155009,9.205,1.31,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-09-28,0,2048.076418270193,-2.959,-15.039,0,3.875,TRUE,0.728000179436322,15.504
AUS,Australia,2020-02-24,2443.6807163666485,2443.6807163666485,17.79,-7.455,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2021-11-01,1297.2524275079613,10819.090739920537,26.128,9.444,0,13.5,FALSE,0.728000179436322,15.504
AUS,Australia,2020-06-29,0,99.86261274865393,-23.821,-38.839,0,0.25,TRUE,0.728000179436322,15.504
AUS,Australia,2020-02-03,123.07689274111958,123.07689274111958,0.896,-6.678,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2021-04-19,2618.543310629422,3103.982751418615,19.063,-2.502,0,0.125,TRUE,0.728000179436322,15.504
AUS,Australia,2020-06-15,0,0,-22.457,-35.924,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-11-22,457.6921948810384,7293.40479573938,21.398,2.549,0,10,FALSE,0.728000179436322,15.504
AUS,Australia,2020-07-13,0,0,-21.35,-45.953,0,0.25,TRUE,0.728000179436322,15.504
AUS,Australia,2020-08-17,0,2410.4389663182656,-10.739,-39.524,0,15.625,TRUE,0.728000179436322,15.504
AUS,Australia,2021-10-18,1947.1149046934934,7712.91018684583,28.97,13.575,287.36256653395327,13.75,FALSE,0.728000179436322,15.504
AUS,Australia,2020-06-01,0,0,-20.033,-29.182,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-01-11,0,3449.999149649508,4.575,-7.993,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-05-18,0,0,-9.324,-25.206,0,0.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-04-05,0,4332.279151966708,7.112,-7.652,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-11-09,2011.9500535481902,2011.9500535481902,14.647,-7.376,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-01-13,0,134.2032636250824,0,-3.728,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2021-12-14,1763.7358290133652,14548.210699893656,29.714,0.731,0,6.5,FALSE,0.728000179436322,15.504
AUS,Australia,2020-03-09,728.5712489943061,728.5712489943061,5.304,-8.448,0,0.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-02-22,1067.1700666358906,2099.5873945848357,7.769,-2.504,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-08-09,0,9145.876866617436,4.484,-20.737,0,2.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-09-13,422.80209359058705,7224.998219193535,20.426,-4.185,0,7.25,FALSE,0.728000179436322,15.504
AUS,Australia,2020-10-05,0,935.1646046668995,-11.217,-23.582,0,2.5,TRUE,0.728000179436322,15.504
AUS,Australia,2021-01-18,2502.8839984776114,3546.7024225175305,18.221,-0.401,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-06-07,2724.4498779323276,2724.4498779323276,19.834,-12.038,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2021-10-11,1161.2634500373047,10718.403951550848,27.35,7.856,0,14.375,FALSE,0.728000179436322,15.504
AUS,Australia,2021-03-15,2065.1093811049013,2065.1093811049013,15.034,-1.308,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-07-27,0,3051.3728742759263,-13.909,-24.709,0,5.5,TRUE,0.728000179436322,15.504
AUS,Australia,2020-03-02,112.3626096676739,338.0493672275617,0.818,-6.845,0,0.5,TRUE,0.728000179436322,15.504
AUS,Australia,2020-01-01,0,102.33513961175679,0,-3.73,0,NA,TRUE,0.728000179436322,15.504
AUS,Australia,2020-11-02,0,2496.9774065268657,1.902,-3.287,0,0.25,TRUE,0.728000179436322,15.504
AUS,Australia,2021-12-13,1865.658880814605,11899.584979096482,29.176,3.395,0,7.125,FALSE,0.728000179436322,15.504
AUS,Australia,2020-10-26,0,2035.02697093715,-6.98,-13.89,0,0,TRUE,0.728000179436322,15.504
AUS,Australia,2020-05-04,238.04939187540205,238.04939187540205,1.733,-22.685,0,1.625,TRUE,0.728000179436322,15.504
AUS,Australia,2020-09-07,0,3170.8783393258973,-8.085,-32.896,0,14.75,TRUE,0.728000179436322,15.504
AUT,Austria,2021-03-01,0,855.5127395210459,-3.887,-34.2,0,23.5,TRUE,0.891979703805717,19.202
AUT,Austria,2020-03-30,3719.7034706550626,4871.971841353176,36.093,29.666,2350.9503535259246,11.5,TRUE,0.891979703805717,19.202
AUT,Austria,2021-11-01,6553.624454747972,6610.35220290649,58.457,41.041,3117.7839452339513,14.75,TRUE,0.891979703805717,19.202
AUT,Austria,2020-07-27,189.8025249651593,1556.3134386097704,9.256,1.693,189.8025249651593,0.25,TRUE,0.891979703805717,19.202
AUT,Austria,2020-12-21,6173.234633598069,15820.315125772882,99.652,55.064,6173.234633598069,120.25,TRUE,0.891979703805717,19.202
AUT,Austria,2020-04-20,1720.8911743740077,2373.708718893867,18.135,13.195,716.047682783504,15,TRUE,0.891979703805717,19.202
AUT,Austria,2021-04-05,1037.8038828130416,3420.0329749481093,17.607,9.257,469.85374018250593,28.25,TRUE,0.891979703805717,19.202
AUT,Austria,2021-03-22,755.958904808074,2904.438283681265,9.881,2.897,0,27,TRUE,0.891979703805717,19.202
AUT,Austria,2021-01-11,1853.9659511806492,5489.362570817519,33.358,16.537,1853.9659511806492,52.875,TRUE,0.891979703805717,19.202
AUT,Austria,2021-08-02,0,1239.153755723512,6.429,-8.228,0,1,TRUE,0.891979703805717,19.202
AUT,Austria,2021-06-14,2367.094218614515,2367.094218614515,21.114,5.819,145.6311163199893,2.875,TRUE,0.891979703805717,19.202
AUT,Austria,2021-10-25,5896.995164304418,5896.995164304418,52.6,35.354,2885.9401049339226,11.75,TRUE,0.891979703805717,19.202
AUT,Austria,2020-01-20,0,6.950830802031823,0,-3.543,0,NA,TRUE,0.891979703805717,19.202
AUT,Austria,2020-06-22,446.08638324652617,1103.2762245612123,6.528,3.979,100.67493645523511,1.625,TRUE,0.891979703805717,19.202
AUT,Austria,2021-07-19,1607.9962289281038,1607.9962289281038,14.343,2.194,0,0.75,TRUE,0.891979703805717,19.202
AUT,Austria,2021-08-30,1832.2165773807433,2069.8901467405412,16.343,8.626,91.03346147177162,2.5,TRUE,0.891979703805717,19.202
AUT,Austria,2020-10-26,5968.297235112356,6000.80918563799,53.236,40.518,3110.0483432123356,12.375,TRUE,0.891979703805717,19.202
AUT,Austria,2020-07-13,0,413.3502123724408,0.555,-5.307,0,0.25,TRUE,0.891979703805717,19.202
AUT,Austria,2020-07-20,0,571.8739987284569,1.123,-6.736,0,0.375,TRUE,0.891979703805717,19.202
AUT,Austria,2020-10-12,1656.876264890779,2955.336302780014,20.479,14.779,1084.7780458138698,5.25,TRUE,0.891979703805717,19.202
AUT,Austria,2020-01-01,0,17.825517701984836,0,-1.514,0,NA,TRUE,0.891979703805717,19.202
AUT,Austria,2020-10-05,1515.9537758882952,2142.5375396391964,14.019,10.625,642.9518491879437,3.875,TRUE,0.891979703805717,19.202
AUT,Austria,2021-07-12,1101.9309024704967,1246.4409170482227,9.829,3.954,0,1.75,TRUE,0.891979703805717,19.202
AUT,Austria,2020-07-06,0,470.41429105363756,0.462,-3.118,0,0.5,TRUE,0.891979703805717,19.202
AUT,Austria,2020-09-14,2172.58306633185,2172.58306633185,19.379,9.794,713.6933691247514,2.625,TRUE,0.891979703805717,19.202
AUT,Austria,2020-09-28,1061.0106888778898,1671.562697714427,11.271,8.133,364.13384588708647,3,TRUE,0.891979703805717,19.202
AUT,Austria,2020-11-09,11599.367066151945,11599.367066151945,103.464,73.285,6450.707314808211,40.5,TRUE,0.891979703805717,19.202
AUT,Austria,2020-11-30,15001.126082701161,16935.699249150533,133.807,108.503,10425.46143182815,99.5,TRUE,0.891979703805717,19.202
AUT,Austria,2021-09-13,2328.752539029113,2724.837784570701,21.047,15.863,1118.186877733313,5.875,TRUE,0.891979703805717,19.202
AUT,Austria,2021-01-25,2972.377049262415,3983.162380086914,26.513,19.636,1076.145562398443,46.125,TRUE,0.891979703805717,19.202
AUT,Austria,2021-09-06,3859.841188437962,3859.841188437962,34.429,15.13,1355.7483369188844,2.5,TRUE,0.891979703805717,19.202
AUT,Austria,2020-06-15,0,420.3010431744727,0.764,-1.248,0,0.75,TRUE,0.891979703805717,19.202
AUT,Austria,2020-05-18,785.5559908038223,785.5559908038223,7.007,-1.083,0,1.375,TRUE,0.891979703805717,19.202
AUT,Austria,2020-01-06,0,21.749373799906028,0,-1.514,0,NA,TRUE,0.891979703805717,19.202
AUT,Austria,2020-02-24,0,0,-8.278,-13.299,0,NA,TRUE,0.891979703805717,19.202
AUT,Austria,2020-08-24,1006.6372543781247,1216.5075005297954,8.979,4.268,134.7564294200363,0.625,TRUE,0.891979703805717,19.202
AUT,Austria,2020-02-17,0,0,-11.659,-16.099,0,NA,TRUE,0.891979703805717,19.202
AUT,Austria,2021-08-09,3043.0064590249963,3043.0064590249963,27.143,5.92,0,1.5,TRUE,0.891979703805717,19.202
AUT,Austria,2020-06-01,1077.0424437922536,1077.0424437922536,9.607,0.467,0,3.5,TRUE,0.891979703805717,19.202
AUT,Austria,2021-03-15,0,2226.3959499604834,6.408,-4.457,0,22.375,TRUE,0.891979703805717,19.202
